t,drone_x,drone_y,drone_z,drone_roll,drone_pitch,drone_yaw,flower_x,flower_y,flower_z,flower_roll,flower_pitch,flower_yaw,dx,dy,dz,distance
4.940000,-0.000107,-0.004034,0.034797,-0.000000,-0.001015,1.570094,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299893,1.004034,1.065203,1.494215
4.950000,-0.000107,-0.004042,0.034797,-0.000000,-0.001015,1.570094,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299893,1.004042,1.065203,1.494220
4.960000,-0.000107,-0.004051,0.034797,-0.000000,-0.001015,1.570095,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299893,1.004051,1.065203,1.494226
4.970000,-0.000108,-0.004059,0.034797,-0.000000,-0.001015,1.570095,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299892,1.004059,1.065203,1.494231
4.980000,-0.000108,-0.004067,0.034797,-0.000000,-0.001015,1.570095,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299892,1.004067,1.065203,1.494237
4.990000,-0.000108,-0.004076,0.034797,-0.000000,-0.001015,1.570095,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299892,1.004076,1.065203,1.494242
5.000000,-0.000108,-0.004084,0.034797,-0.000000,-0.001015,1.570095,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299892,1.004084,1.065203,1.494248
5.010000,-0.000108,-0.004093,0.034797,-0.000000,-0.001015,1.570096,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299892,1.004093,1.065203,1.494254
5.020000,-0.000109,-0.004101,0.034797,-0.000000,-0.001015,1.570096,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299891,1.004101,1.065203,1.494259
5.030000,-0.000109,-0.004109,0.034797,-0.000000,-0.001015,1.570096,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299891,1.004109,1.065203,1.494265
5.040000,-0.000109,-0.004118,0.034797,-0.000000,-0.001015,1.570096,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299891,1.004118,1.065203,1.494270
5.050000,-0.000109,-0.004126,0.034797,-0.000000,-0.001015,1.570096,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299891,1.004126,1.065203,1.494276
5.060000,-0.000110,-0.004134,0.034797,-0.000000,-0.001015,1.570097,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299890,1.004134,1.065203,1.494282
5.070000,-0.000110,-0.004143,0.034797,-0.000000,-0.001015,1.570097,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299890,1.004143,1.065203,1.494287
5.080000,-0.000110,-0.004151,0.034797,-0.000000,-0.001015,1.570097,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299890,1.004151,1.065203,1.494293
5.090000,-0.000110,-0.004160,0.034797,-0.000000,-0.001015,1.570097,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299890,1.004160,1.065203,1.494298
5.100000,-0.000111,-0.004168,0.034797,-0.000000,-0.001015,1.570097,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299889,1.004168,1.065203,1.494304
5.110000,-0.000111,-0.004176,0.034797,-0.000000,-0.001015,1.570098,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299889,1.004176,1.065203,1.494309
5.120000,-0.000111,-0.004185,0.034797,-0.000000,-0.001015,1.570098,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299889,1.004185,1.065203,1.494315
5.130000,-0.000111,-0.004193,0.034797,-0.000000,-0.001015,1.570098,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299889,1.004193,1.065203,1.494321
5.140000,-0.000111,-0.004201,0.034797,-0.000000,-0.001015,1.570098,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299889,1.004201,1.065203,1.494326
5.150000,-0.000112,-0.004210,0.034797,-0.000000,-0.001015,1.570098,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299888,1.004210,1.065203,1.494332
5.160000,-0.000112,-0.004218,0.034797,-0.000000,-0.001015,1.570099,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299888,1.004218,1.065203,1.494337
5.170000,-0.000112,-0.004227,0.034797,-0.000000,-0.001015,1.570099,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299888,1.004227,1.065203,1.494343
5.180000,-0.000112,-0.004235,0.034797,-0.000000,-0.001015,1.570099,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299888,1.004235,1.065203,1.494349
5.190000,-0.000113,-0.004243,0.034797,-0.000000,-0.001015,1.570099,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299887,1.004243,1.065203,1.494354
5.200000,-0.000113,-0.004252,0.034797,-0.000000,-0.001015,1.570099,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299887,1.004252,1.065203,1.494360
5.210000,-0.000113,-0.004260,0.034797,-0.000000,-0.001015,1.570100,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299887,1.004260,1.065203,1.494365
5.220000,-0.000113,-0.004268,0.034797,-0.000000,-0.001015,1.570100,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299887,1.004268,1.065203,1.494371
5.230000,-0.000113,-0.004277,0.034797,-0.000000,-0.001015,1.570100,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299887,1.004277,1.065203,1.494376
5.240000,-0.000114,-0.004285,0.034797,-0.000000,-0.001015,1.570100,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299886,1.004285,1.065203,1.494382
5.250000,-0.000114,-0.004294,0.034797,-0.000000,-0.001015,1.570100,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299886,1.004294,1.065203,1.494388
5.260000,-0.000114,-0.004302,0.034797,-0.000000,-0.001015,1.570101,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299886,1.004302,1.065203,1.494393
5.270000,-0.000114,-0.004310,0.034797,-0.000000,-0.001015,1.570101,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299886,1.004310,1.065203,1.494399
5.280000,-0.000115,-0.004319,0.034797,-0.000000,-0.001015,1.570101,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299885,1.004319,1.065203,1.494404
5.290000,-0.000115,-0.004327,0.034797,-0.000000,-0.001015,1.570101,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299885,1.004327,1.065203,1.494410
5.300000,-0.000115,-0.004335,0.034797,-0.000000,-0.001015,1.570101,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299885,1.004335,1.065203,1.494416
5.310000,-0.000115,-0.004344,0.034797,-0.000000,-0.001015,1.570102,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299885,1.004344,1.065203,1.494421
5.320000,-0.000115,-0.004352,0.034797,-0.000000,-0.001015,1.570102,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299885,1.004352,1.065203,1.494427
5.330000,-0.000116,-0.004361,0.034797,-0.000000,-0.001015,1.570102,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299884,1.004361,1.065203,1.494432
5.340000,-0.000116,-0.004369,0.034797,-0.000000,-0.001015,1.570102,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299884,1.004369,1.065203,1.494438
5.350000,-0.000116,-0.004377,0.034797,-0.000000,-0.001015,1.570102,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299884,1.004377,1.065203,1.494443
5.360000,-0.000116,-0.004386,0.034797,-0.000000,-0.001015,1.570103,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299884,1.004386,1.065203,1.494449
5.370000,-0.000117,-0.004394,0.034797,-0.000000,-0.001015,1.570103,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299883,1.004394,1.065203,1.494455
5.380000,-0.000117,-0.004402,0.034797,-0.000000,-0.001015,1.570103,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299883,1.004402,1.065203,1.494460
5.390000,-0.000117,-0.004411,0.034797,-0.000000,-0.001015,1.570103,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299883,1.004411,1.065203,1.494466
5.400000,-0.000117,-0.004419,0.034797,-0.000000,-0.001015,1.570103,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299883,1.004419,1.065203,1.494471
5.410000,-0.000117,-0.004428,0.034797,-0.000000,-0.001015,1.570104,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299883,1.004428,1.065203,1.494477
5.420000,-0.000118,-0.004436,0.034797,-0.000000,-0.001015,1.570104,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299882,1.004436,1.065203,1.494483
5.430000,-0.000118,-0.004444,0.034797,-0.000000,-0.001015,1.570104,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299882,1.004444,1.065203,1.494488
5.440000,-0.000118,-0.004453,0.034797,-0.000000,-0.001015,1.570104,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299882,1.004453,1.065203,1.494494
5.450000,-0.000118,-0.004461,0.034797,-0.000000,-0.001015,1.570104,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299882,1.004461,1.065203,1.494499
5.460000,-0.000119,-0.004469,0.034797,-0.000000,-0.001015,1.570105,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299881,1.004469,1.065203,1.494505
5.470000,-0.000119,-0.004478,0.034797,-0.000000,-0.001015,1.570105,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299881,1.004478,1.065203,1.494510
5.480000,-0.000119,-0.004486,0.034797,-0.000000,-0.001015,1.570105,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299881,1.004486,1.065203,1.494516
5.490000,-0.000119,-0.004494,0.034797,-0.000000,-0.001015,1.570105,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299881,1.004494,1.065203,1.494522
5.500000,-0.000119,-0.004503,0.034797,-0.000000,-0.001015,1.570105,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299881,1.004503,1.065203,1.494527
5.510000,-0.000120,-0.004511,0.034797,-0.000000,-0.001015,1.570106,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299880,1.004511,1.065203,1.494533
5.520000,-0.000120,-0.004520,0.034797,-0.000000,-0.001015,1.570106,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299880,1.004520,1.065203,1.494538
5.530000,-0.000120,-0.004528,0.034797,-0.000000,-0.001015,1.570106,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299880,1.004528,1.065203,1.494544
5.540000,-0.000120,-0.004536,0.034797,-0.000000,-0.001015,1.570106,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299880,1.004536,1.065203,1.494550
5.550000,-0.000121,-0.004545,0.034797,-0.000000,-0.001015,1.570106,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299879,1.004545,1.065203,1.494555
5.560000,-0.000121,-0.004553,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299879,1.004553,1.065203,1.494561
5.570000,-0.000121,-0.004561,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299879,1.004561,1.065203,1.494566
5.580000,-0.000121,-0.004570,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299879,1.004570,1.065203,1.494572
5.590000,-0.000122,-0.004578,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299878,1.004578,1.065203,1.494577
5.600000,-0.000122,-0.004587,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299878,1.004587,1.065203,1.494583
5.610000,-0.000122,-0.004595,0.034797,-0.000000,-0.001015,1.570107,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299878,1.004595,1.065203,1.494589
5.620000,-0.000122,-0.004603,0.034797,-0.000000,-0.001015,1.570108,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299878,1.004603,1.065203,1.494594
5.630000,-0.000122,-0.004612,0.034797,-0.000000,-0.001015,1.570108,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299878,1.004612,1.065203,1.494600
5.640000,-0.000123,-0.004620,0.034797,-0.000000,-0.001015,1.570108,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299877,1.004620,1.065203,1.494605
5.650000,-0.000123,-0.004628,0.034797,-0.000000,-0.001015,1.570108,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299877,1.004628,1.065203,1.494611
5.660000,-0.000123,-0.004637,0.034797,-0.000000,-0.001015,1.570108,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299877,1.004637,1.065203,1.494617
5.670000,-0.000123,-0.004645,0.034797,-0.000000,-0.001015,1.570109,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299877,1.004645,1.065203,1.494622
5.680000,-0.000124,-0.004654,0.034797,-0.000000,-0.001015,1.570109,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299876,1.004654,1.065203,1.494628
5.690000,-0.000124,-0.004662,0.034797,-0.000000,-0.001015,1.570109,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299876,1.004662,1.065203,1.494633
5.700000,-0.000124,-0.004670,0.034797,-0.000000,-0.001015,1.570109,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299876,1.004670,1.065203,1.494639
5.710000,-0.000124,-0.004679,0.034797,-0.000000,-0.001015,1.570109,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299876,1.004679,1.065203,1.494644
5.720000,-0.000124,-0.004687,0.034797,-0.000000,-0.001015,1.570110,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299876,1.004687,1.065203,1.494650
5.730000,-0.000125,-0.004695,0.034797,-0.000000,-0.001015,1.570110,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299875,1.004695,1.065203,1.494656
5.740000,-0.000125,-0.004704,0.034797,-0.000000,-0.001015,1.570110,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299875,1.004704,1.065203,1.494661
5.750000,-0.000125,-0.004712,0.034797,-0.000000,-0.001015,1.570110,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299875,1.004712,1.065203,1.494667
5.760000,-0.000125,-0.004721,0.034797,-0.000000,-0.001015,1.570110,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299875,1.004721,1.065203,1.494672
5.770000,-0.000126,-0.004729,0.034797,-0.000000,-0.001015,1.570111,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299874,1.004729,1.065203,1.494678
5.780000,-0.000126,-0.004737,0.034797,-0.000000,-0.001015,1.570111,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299874,1.004737,1.065203,1.494684
5.790000,-0.000126,-0.004746,0.034797,-0.000000,-0.001015,1.570111,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299874,1.004746,1.065203,1.494689
5.800000,-0.000126,-0.004754,0.034797,-0.000000,-0.001015,1.570111,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299874,1.004754,1.065203,1.494695
5.810000,-0.000126,-0.004762,0.034797,-0.000000,-0.001015,1.570111,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299874,1.004762,1.065203,1.494700
5.820000,-0.000127,-0.004771,0.034797,-0.000000,-0.001015,1.570112,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299873,1.004771,1.065203,1.494706
5.830000,-0.000127,-0.004779,0.034797,-0.000000,-0.001015,1.570112,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299873,1.004779,1.065203,1.494711
5.840000,-0.000127,-0.004788,0.034797,-0.000000,-0.001015,1.570112,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299873,1.004788,1.065203,1.494717
5.850000,-0.000127,-0.004796,0.034797,-0.000000,-0.001015,1.570112,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299873,1.004796,1.065203,1.494723
5.860000,-0.000128,-0.004804,0.034797,-0.000000,-0.001015,1.570112,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299872,1.004804,1.065203,1.494728
5.870000,-0.000128,-0.004813,0.034797,-0.000000,-0.001015,1.570113,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299872,1.004813,1.065203,1.494734
5.880000,-0.000128,-0.004821,0.034797,-0.000000,-0.001015,1.570113,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299872,1.004821,1.065203,1.494739
5.890000,-0.000128,-0.004829,0.034797,-0.000000,-0.001015,1.570113,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299872,1.004829,1.065203,1.494745
5.900000,-0.000128,-0.004838,0.034797,-0.000000,-0.001015,1.570113,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299872,1.004838,1.065203,1.494751
5.910000,-0.000129,-0.004846,0.034797,-0.000000,-0.001015,1.570113,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299871,1.004846,1.065203,1.494756
5.920000,-0.000129,-0.004855,0.034797,-0.000000,-0.001015,1.570114,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299871,1.004855,1.065203,1.494762
5.930000,-0.000129,-0.004863,0.034797,-0.000000,-0.001015,1.570114,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299871,1.004863,1.065203,1.494767
5.940000,-0.000129,-0.004871,0.034797,-0.000000,-0.001015,1.570114,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299871,1.004871,1.065203,1.494773
5.950000,-0.000130,-0.004880,0.034797,-0.000000,-0.001015,1.570114,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299870,1.004880,1.065203,1.494778
5.960000,-0.000130,-0.004888,0.034797,-0.000000,-0.001015,1.570114,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299870,1.004888,1.065203,1.494784
5.970000,-0.000130,-0.004896,0.034797,-0.000000,-0.001015,1.570115,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299870,1.004896,1.065203,1.494790
5.980000,-0.000130,-0.004905,0.034797,-0.000000,-0.001015,1.570115,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299870,1.004905,1.065203,1.494795
5.990000,-0.000131,-0.004913,0.034797,-0.000000,-0.001015,1.570115,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299869,1.004913,1.065203,1.494801
6.000000,-0.000131,-0.004922,0.034797,-0.000000,-0.001015,1.570115,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299869,1.004922,1.065203,1.494806
6.010000,-0.000131,-0.004930,0.034797,-0.000000,-0.001015,1.570115,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299869,1.004930,1.065203,1.494812
6.020000,-0.000131,-0.004938,0.034797,-0.000000,-0.001015,1.570116,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299869,1.004938,1.065203,1.494818
6.030000,-0.000131,-0.004947,0.034797,-0.000000,-0.001015,1.570116,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299869,1.004947,1.065203,1.494823
6.040000,-0.000132,-0.004955,0.034797,-0.000000,-0.001015,1.570116,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299868,1.004955,1.065203,1.494829
6.050000,-0.000132,-0.004963,0.034797,-0.000000,-0.001015,1.570116,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299868,1.004963,1.065203,1.494834
6.060000,-0.000132,-0.004972,0.034797,-0.000000,-0.001015,1.570116,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299868,1.004972,1.065203,1.494840
6.070000,-0.000132,-0.004980,0.034797,-0.000000,-0.001015,1.570117,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299868,1.004980,1.065203,1.494845
6.080000,-0.000133,-0.004989,0.034797,-0.000000,-0.001015,1.570117,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299867,1.004989,1.065203,1.494851
6.090000,-0.000133,-0.004997,0.034797,-0.000000,-0.001015,1.570117,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299867,1.004997,1.065203,1.494857
6.100000,-0.000133,-0.005005,0.034797,-0.000000,-0.001015,1.570117,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299867,1.005005,1.065203,1.494862
6.110000,-0.000133,-0.005014,0.034797,-0.000000,-0.001015,1.570117,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299867,1.005014,1.065203,1.494868
6.120000,-0.000133,-0.005022,0.034797,-0.000000,-0.001015,1.570118,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299867,1.005022,1.065203,1.494873
6.130000,-0.000134,-0.005030,0.034797,-0.000000,-0.001015,1.570118,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299866,1.005030,1.065203,1.494879
6.140000,-0.000134,-0.005039,0.034797,-0.000000,-0.001015,1.570118,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299866,1.005039,1.065203,1.494885
6.150000,-0.000134,-0.005047,0.034797,-0.000000,-0.001015,1.570118,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299866,1.005047,1.065203,1.494890
6.160000,-0.000134,-0.005056,0.034797,-0.000000,-0.001015,1.570118,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299866,1.005056,1.065203,1.494896
6.170000,-0.000135,-0.005064,0.034797,-0.000000,-0.001015,1.570119,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299865,1.005064,1.065203,1.494901
6.180000,-0.000135,-0.005072,0.034797,-0.000000,-0.001015,1.570119,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299865,1.005072,1.065203,1.494907
6.190000,-0.000135,-0.005081,0.034797,-0.000000,-0.001015,1.570119,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299865,1.005081,1.065203,1.494912
6.200000,-0.000135,-0.005089,0.034797,-0.000000,-0.001015,1.570119,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299865,1.005089,1.065203,1.494918
6.210000,-0.000135,-0.005097,0.034797,-0.000000,-0.001015,1.570119,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299865,1.005097,1.065203,1.494924
6.220000,-0.000136,-0.005106,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299864,1.005106,1.065203,1.494929
6.230000,-0.000136,-0.005114,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299864,1.005114,1.065203,1.494935
6.240000,-0.000136,-0.005123,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299864,1.005123,1.065203,1.494940
6.250000,-0.000136,-0.005131,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299864,1.005131,1.065203,1.494946
6.260000,-0.000137,-0.005139,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299863,1.005139,1.065203,1.494952
6.270000,-0.000137,-0.005148,0.034797,-0.000000,-0.001015,1.570120,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299863,1.005148,1.065203,1.494957
6.280000,-0.000137,-0.005156,0.034797,-0.000000,-0.001015,1.570121,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299863,1.005156,1.065203,1.494963
6.290000,-0.000137,-0.005164,0.034797,-0.000000,-0.001015,1.570121,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299863,1.005164,1.065203,1.494968
6.300000,-0.000138,-0.005173,0.034797,-0.000000,-0.001015,1.570121,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299862,1.005173,1.065203,1.494974
6.310000,-0.000138,-0.005181,0.034797,-0.000000,-0.001015,1.570121,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299862,1.005181,1.065203,1.494979
6.320000,-0.000138,-0.005190,0.034797,-0.000000,-0.001015,1.570121,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299862,1.005190,1.065203,1.494985
6.330000,-0.000138,-0.005198,0.034797,-0.000000,-0.001015,1.570122,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299862,1.005198,1.065203,1.494991
6.340000,-0.000138,-0.005206,0.034797,-0.000000,-0.001015,1.570122,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299862,1.005206,1.065203,1.494996
6.350000,-0.000139,-0.005215,0.034797,-0.000000,-0.001015,1.570122,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299861,1.005215,1.065203,1.495002
6.360000,-0.000139,-0.005223,0.034797,-0.000000,-0.001015,1.570122,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299861,1.005223,1.065203,1.495007
6.370000,-0.000139,-0.005231,0.034797,-0.000000,-0.001015,1.570122,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299861,1.005231,1.065203,1.495013
6.380000,-0.000139,-0.005240,0.034797,-0.000000,-0.001015,1.570123,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299861,1.005240,1.065203,1.495019
6.390000,-0.000140,-0.005248,0.034797,-0.000000,-0.001015,1.570123,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299860,1.005248,1.065203,1.495024
6.400000,-0.000140,-0.005256,0.034797,-0.000000,-0.001015,1.570123,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299860,1.005256,1.065203,1.495030
6.410000,-0.000140,-0.005265,0.034797,-0.000000,-0.001015,1.570123,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299860,1.005265,1.065203,1.495035
6.420000,-0.000140,-0.005273,0.034797,-0.000000,-0.001015,1.570123,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299860,1.005273,1.065203,1.495041
6.430000,-0.000140,-0.005282,0.034797,-0.000000,-0.001015,1.570124,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299860,1.005282,1.065203,1.495047
6.440000,-0.000141,-0.005290,0.034797,-0.000000,-0.001015,1.570124,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299859,1.005290,1.065203,1.495052
