time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
25.083498,0.007841,-0.304152,-1.048889,0.000007,0.000153,0.003105,-0.002468,0.000271,0.000109,0.000028,0.000252,0.000429,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,0
25.085451,0.007841,-0.304152,-1.048883,0.000002,0.000154,0.003105,-0.002479,0.000280,0.000109,0.000029,0.000253,0.000428,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,0
25.087406,0.007841,-0.304152,-1.048877,-0.000003,0.000154,0.003105,-0.002489,0.000289,0.000110,0.000030,0.000254,0.000428,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,1
25.089359,0.007841,-0.304151,-1.048871,-0.000008,0.000155,0.003106,-0.002499,0.000296,0.000108,0.000031,0.000255,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,1
25.091314,0.007841,-0.304151,-1.048865,-0.000013,0.000155,0.003106,-0.002507,0.000305,0.000106,0.000032,0.000256,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,2
25.093267,0.007841,-0.304151,-1.048858,-0.000018,0.000156,0.003106,-0.002514,0.000312,0.000105,0.000033,0.000257,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,2
25.095222,0.007841,-0.304150,-1.048852,-0.000023,0.000157,0.003106,-0.002521,0.000322,0.000104,0.000034,0.000257,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,2
25.097176,0.007841,-0.304150,-1.048846,-0.000028,0.000157,0.003106,-0.002525,0.000331,0.000102,0.000035,0.000258,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,27,3
25.099131,0.007841,-0.304150,-1.048840,-0.000033,0.000158,0.003107,-0.002528,0.000338,0.000101,0.000036,0.000258,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,27,3
25.101084,0.007841,-0.304149,-1.048833,-0.000038,0.000159,0.003107,-0.002529,0.000348,0.000100,0.000036,0.000258,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,27,3
25.103039,0.007841,-0.304149,-1.048827,-0.000043,0.000159,0.003107,-0.002529,0.000357,0.000099,0.000037,0.000258,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,27,3
25.104992,0.007840,-0.304149,-1.048821,-0.000048,0.000160,0.003107,-0.002526,0.000366,0.000098,0.000038,0.000257,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.106947,0.007840,-0.304148,-1.048815,-0.000053,0.000161,0.003107,-0.002520,0.000373,0.000097,0.000039,0.000257,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.108900,0.007840,-0.304148,-1.048809,-0.000058,0.000162,0.003108,-0.002513,0.000381,0.000097,0.000040,0.000256,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.110853,0.007840,-0.304148,-1.048802,-0.000063,0.000162,0.003108,-0.002503,0.000388,0.000097,0.000041,0.000255,0.000425,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.112808,0.007840,-0.304147,-1.048796,-0.000068,0.000163,0.003108,-0.002491,0.000395,0.000097,0.000041,0.000253,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.114761,0.007840,-0.304147,-1.048790,-0.000073,0.000164,0.003108,-0.002477,0.000402,0.000097,0.000042,0.000252,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.116716,0.007840,-0.304147,-1.048784,-0.000078,0.000165,0.003108,-0.002460,0.000408,0.000097,0.000042,0.000250,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,28,4
25.118670,0.007840,-0.304146,-1.048778,-0.000083,0.000166,0.003109,-0.002441,0.000413,0.000097,0.000043,0.000248,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,4
25.120625,0.007839,-0.304146,-1.048771,-0.000088,0.000166,0.003109,-0.002419,0.000417,0.000097,0.000043,0.000246,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,5
25.122578,0.007839,-0.304146,-1.048765,-0.000092,0.000167,0.003109,-0.002395,0.000419,0.000098,0.000044,0.000243,0.000428,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,5
25.124533,0.007839,-0.304145,-1.048759,-0.000097,0.000168,0.003109,-0.002369,0.000423,0.000098,0.000044,0.000240,0.000428,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,5
25.126486,0.007839,-0.304145,-1.048753,-0.000102,0.000169,0.003109,-0.002341,0.000425,0.000098,0.000044,0.000237,0.000429,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,5
25.128441,0.007839,-0.304145,-1.048746,-0.000106,0.000170,0.003110,-0.002311,0.000427,0.000098,0.000044,0.000234,0.000430,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,4
25.130394,0.007838,-0.304144,-1.048740,-0.000111,0.000171,0.003110,-0.002278,0.000429,0.000098,0.000044,0.000231,0.000431,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
25.132347,0.007838,-0.304144,-1.048734,-0.000116,0.000171,0.003110,-0.002243,0.000429,0.000099,0.000044,0.000227,0.000432,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
25.134302,0.007838,-0.304144,-1.048728,-0.000120,0.000172,0.003110,-0.002207,0.000428,0.000099,0.000044,0.000223,0.000432,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
25.136255,0.007838,-0.304143,-1.048722,-0.000124,0.000173,0.003110,-0.002168,0.000427,0.000101,0.000044,0.000219,0.000433,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
25.138210,0.007837,-0.304143,-1.048715,-0.000129,0.000174,0.003111,-0.002128,0.000425,0.000101,0.000044,0.000215,0.000434,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
25.140163,0.007837,-0.304143,-1.048709,-0.000133,0.000175,0.003111,-0.002086,0.000422,0.000102,0.000043,0.000211,0.000435,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
