time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
25.087406,0.007810,-0.303973,-1.047870,-0.000220,0.000186,0.003141,0.000150,-0.000418,0.000838,-0.000043,-0.000016,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-3
25.089359,0.007809,-0.303973,-1.047864,-0.000219,0.000185,0.003143,0.000161,-0.000412,0.000909,-0.000042,-0.000017,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-3
25.091314,0.007809,-0.303973,-1.047858,-0.000219,0.000184,0.003145,0.000172,-0.000408,0.000974,-0.000042,-0.000018,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-3
25.093267,0.007808,-0.303972,-1.047852,-0.000219,0.000183,0.003147,0.000183,-0.000404,0.001033,-0.000041,-0.000019,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-4
25.095222,0.007808,-0.303972,-1.047845,-0.000218,0.000182,0.003149,0.000195,-0.000397,0.001087,-0.000041,-0.000021,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-4
25.097176,0.007807,-0.303972,-1.047839,-0.000218,0.000181,0.003151,0.000208,-0.000392,0.001135,-0.000040,-0.000022,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-4
25.099131,0.007807,-0.303971,-1.047833,-0.000217,0.000181,0.003153,0.000221,-0.000386,0.001179,-0.000040,-0.000023,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,-4
25.101084,0.007807,-0.303971,-1.047826,-0.000217,0.000180,0.003156,0.000235,-0.000380,0.001219,-0.000039,-0.000025,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,-4
25.103039,0.007806,-0.303971,-1.047820,-0.000216,0.000179,0.003158,0.000250,-0.000374,0.001256,-0.000038,-0.000026,0.000490,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,-4
25.104992,0.007806,-0.303970,-1.047814,-0.000216,0.000178,0.003161,0.000265,-0.000367,0.001289,-0.000038,-0.000028,0.000489,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,-4
25.106947,0.007805,-0.303970,-1.047807,-0.000215,0.000178,0.003163,0.000282,-0.000360,0.001319,-0.000037,-0.000030,0.000489,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,-5
25.108900,0.007805,-0.303970,-1.047801,-0.000215,0.000177,0.003166,0.000299,-0.000351,0.001347,-0.000036,-0.000031,0.000489,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,-5
