time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.268718,0.004847,-0.297648,-1.079805,0.001920,-0.034681,-0.054752,-0.001784,0.033500,0.055656,0.000135,-0.000000,0.000485,10.000000,12.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,3,31,0
11.270672,0.004851,-0.297718,-1.079915,0.001917,-0.034614,-0.054641,-0.001778,0.033458,0.055674,0.000137,-0.000000,0.000486,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,2,31,0
11.272626,0.004855,-0.297787,-1.080024,0.001913,-0.034547,-0.054530,-0.001773,0.033420,0.055575,0.000140,-0.000000,0.000486,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,2,31,0
11.274580,0.004858,-0.297856,-1.080133,0.001910,-0.034480,-0.054419,-0.001768,0.033387,0.055442,0.000143,-0.000001,0.000486,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,2,31,0
11.276534,0.004862,-0.297925,-1.080242,0.001906,-0.034414,-0.054308,-0.001763,0.033358,0.055311,0.000146,-0.000001,0.000486,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.278488,0.004866,-0.297994,-1.080350,0.001903,-0.034347,-0.054198,-0.001759,0.033333,0.055184,0.000150,-0.000001,0.000487,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.280442,0.004870,-0.298062,-1.080459,0.001899,-0.034280,-0.054087,-0.001755,0.033312,0.055059,0.000155,-0.000001,0.000487,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.282396,0.004874,-0.298131,-1.080567,0.001896,-0.034214,-0.053977,-0.001751,0.033294,0.054936,0.000159,-0.000001,0.000487,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.284350,0.004877,-0.298199,-1.080675,0.001892,-0.034147,-0.053868,-0.001748,0.033278,0.054816,0.000164,-0.000001,0.000487,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.286304,0.004881,-0.298267,-1.080782,0.001889,-0.034081,-0.053758,-0.001745,0.033264,0.054698,0.000169,-0.000001,0.000487,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-2,31,0
11.288258,0.004885,-0.298335,-1.080890,0.001885,-0.034014,-0.053649,-0.001743,0.033252,0.054581,0.000174,-0.000001,0.000488,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-3,31,0
11.290212,0.004889,-0.298404,-1.080997,0.001882,-0.033948,-0.053540,-0.001740,0.033241,0.054466,0.000179,-0.000001,0.000488,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,-3,31,0
11.292166,0.004893,-0.298471,-1.081104,0.001878,-0.033881,-0.053431,-0.001738,0.033230,0.054352,0.000185,-0.000001,0.000488,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,-3,31,0
11.294120,0.004896,-0.298539,-1.081211,0.001875,-0.033815,-0.053323,-0.001736,0.033220,0.054134,0.000190,-0.000000,0.000488,10.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,-3,31,0
