time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_2, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
17.929905,0.007792,-0.310568,-1.087134,0.000195,0.001975,0.008822,0.001065,0.000244,0.000034,0.000024,-0.000106,0.000458,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.931858,0.007793,-0.310564,-1.087117,0.000197,0.001976,0.008822,0.001012,0.000227,0.000041,0.000022,-0.000101,0.000459,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.933811,0.007793,-0.310560,-1.087099,0.000199,0.001976,0.008822,0.000959,0.000210,0.000047,0.000020,-0.000095,0.000460,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.935766,0.007793,-0.310556,-1.087081,0.000201,0.001977,0.008822,0.000908,0.000192,0.000052,0.000019,-0.000090,0.000461,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.937719,0.007794,-0.310552,-1.087064,0.000202,0.001977,0.008822,0.000856,0.000175,0.000057,0.000017,-0.000085,0.000462,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.939674,0.007794,-0.310548,-1.087046,0.000204,0.001977,0.008822,0.000806,0.000157,0.000061,0.000015,-0.000080,0.000463,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.941628,0.007795,-0.310544,-1.087028,0.000206,0.001978,0.008822,0.000756,0.000139,0.000065,0.000013,-0.000075,0.000464,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.943583,0.007795,-0.310540,-1.087011,0.000207,0.001978,0.008822,0.000708,0.000121,0.000069,0.000011,-0.000070,0.000465,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,1
17.945536,0.007795,-0.310536,-1.086993,0.000208,0.001978,0.008823,0.000659,0.000103,0.000072,0.000010,-0.000065,0.000466,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.947491,0.007796,-0.310532,-1.086975,0.000210,0.001978,0.008823,0.000612,0.000087,0.000074,0.000008,-0.000060,0.000467,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.949444,0.007796,-0.310528,-1.086958,0.000211,0.001978,0.008823,0.000566,0.000068,0.000077,0.000006,-0.000055,0.000468,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.951399,0.007797,-0.310524,-1.086940,0.000212,0.001979,0.008823,0.000521,0.000050,0.000078,0.000004,-0.000051,0.000468,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.953352,0.007797,-0.310520,-1.086923,0.000213,0.001979,0.008823,0.000476,0.000031,0.000080,0.000002,-0.000046,0.000469,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.955305,0.007797,-0.310517,-1.086905,0.000214,0.001979,0.008823,0.000433,0.000013,0.000082,0.000000,-0.000042,0.000470,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.957260,0.007798,-0.310513,-1.086887,0.000214,0.001979,0.008824,0.000391,-0.000006,0.000083,-0.000002,-0.000038,0.000471,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.959213,0.007798,-0.310509,-1.086870,0.000215,0.001979,0.008824,0.000351,-0.000025,0.000085,-0.000004,-0.000034,0.000472,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.961168,0.007799,-0.310505,-1.086852,0.000216,0.001979,0.008824,0.000311,-0.000043,0.000086,-0.000005,-0.000030,0.000472,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.963121,0.007799,-0.310501,-1.086834,0.000216,0.001978,0.008824,0.000273,-0.000062,0.000087,-0.000007,-0.000026,0.000473,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.965076,0.007800,-0.310497,-1.086817,0.000217,0.001978,0.008824,0.000237,-0.000081,0.000088,-0.000009,-0.000022,0.000474,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,0
17.967030,0.007800,-0.310493,-1.086799,0.000217,0.001978,0.008824,0.000202,-0.000100,0.000089,-0.000011,-0.000019,0.000474,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.968985,0.007801,-0.310489,-1.086781,0.000218,0.001978,0.008825,0.000168,-0.000118,0.000090,-0.000013,-0.000015,0.000475,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.970938,0.007801,-0.310485,-1.086764,0.000218,0.001978,0.008825,0.000136,-0.000137,0.000092,-0.000015,-0.000012,0.000476,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.972893,0.007801,-0.310481,-1.086746,0.000218,0.001977,0.008825,0.000105,-0.000155,0.000092,-0.000017,-0.000009,0.000476,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.974846,0.007802,-0.310477,-1.086728,0.000218,0.001977,0.008825,0.000076,-0.000172,0.000093,-0.000018,-0.000006,0.000477,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.976801,0.007802,-0.310473,-1.086711,0.000218,0.001977,0.008825,0.000048,-0.000189,0.000094,-0.000020,-0.000004,0.000477,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.978754,0.007803,-0.310469,-1.086693,0.000219,0.001976,0.008825,0.000022,-0.000204,0.000095,-0.000022,-0.000001,0.000478,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.980707,0.007803,-0.310465,-1.086675,0.000219,0.001976,0.008826,-0.000002,-0.000217,0.000095,-0.000023,0.000001,0.000479,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.982662,0.007804,-0.310461,-1.086658,0.000219,0.001975,0.008826,-0.000025,-0.000229,0.000096,-0.000024,0.000004,0.000479,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.984615,0.007804,-0.310457,-1.086640,0.000218,0.001975,0.008826,-0.000046,-0.000239,0.000096,-0.000025,0.000006,0.000480,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.986570,0.007804,-0.310453,-1.086622,0.000218,0.001974,0.008826,-0.000066,-0.000247,0.000097,-0.000026,0.000008,0.000480,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.988523,0.007805,-0.310449,-1.086605,0.000218,0.001974,0.008826,-0.000084,-0.000253,0.000097,-0.000026,0.000009,0.000481,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,29,0
17.990479,0.007805,-0.310445,-1.086587,0.000218,0.001973,0.008827,-0.000100,-0.000257,0.000097,-0.000026,0.000011,0.000482,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,3,30,0
17.992432,0.007806,-0.310441,-1.086570,0.000218,0.001973,0.008827,-0.000115,-0.000258,0.000098,-0.000026,0.000012,0.000482,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
17.994387,0.007806,-0.310437,-1.086552,0.000217,0.001972,0.008827,-0.000128,-0.000257,0.000099,-0.000026,0.000014,0.000483,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
17.996340,0.007807,-0.310434,-1.086534,0.000217,0.001972,0.008827,-0.000139,-0.000253,0.000100,-0.000026,0.000015,0.000483,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
17.998295,0.007807,-0.310430,-1.086517,0.000217,0.001971,0.008827,-0.000149,-0.000247,0.000100,-0.000025,0.000016,0.000484,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.000248,0.007807,-0.310426,-1.086499,0.000217,0.001971,0.008828,-0.000157,-0.000238,0.000101,-0.000024,0.000016,0.000484,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.002201,0.007808,-0.310422,-1.086481,0.000216,0.001970,0.008828,-0.000164,-0.000227,0.000101,-0.000022,0.000017,0.000485,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.004156,0.007808,-0.310418,-1.086464,0.000216,0.001970,0.008828,-0.000170,-0.000213,0.000102,-0.000021,0.000018,0.000486,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.006109,0.007809,-0.310414,-1.086446,0.000216,0.001969,0.008828,-0.000174,-0.000197,0.000102,-0.000019,0.000018,0.000486,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.008064,0.007809,-0.310410,-1.086428,0.000215,0.001969,0.008828,-0.000177,-0.000178,0.000103,-0.000017,0.000018,0.000487,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,0
18.010017,0.007810,-0.310406,-1.086411,0.000215,0.001969,0.008829,-0.000179,-0.000156,0.000103,-0.000015,0.000018,0.000487,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,30,-1
18.011972,0.007810,-0.310402,-1.086393,0.000215,0.001969,0.008829,-0.000179,-0.000131,0.000103,-0.000012,0.000018,0.000488,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.013926,0.007810,-0.310398,-1.086375,0.000214,0.001968,0.008829,-0.000178,-0.000104,0.000104,-0.000009,0.000018,0.000488,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.015881,0.007811,-0.310394,-1.086358,0.000214,0.001968,0.008829,-0.000175,-0.000075,0.000105,-0.000006,0.000018,0.000489,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.017834,0.007811,-0.310390,-1.086340,0.000213,0.001968,0.008829,-0.000172,-0.000044,0.000106,-0.000003,0.000017,0.000489,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.019789,0.007812,-0.310386,-1.086322,0.000213,0.001968,0.008830,-0.000168,-0.000010,0.000107,0.000001,0.000017,0.000490,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.021742,0.007812,-0.310382,-1.086305,0.000213,0.001968,0.008830,-0.000163,0.000026,0.000107,0.000004,0.000016,0.000490,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.023697,0.007813,-0.310378,-1.086287,0.000212,0.001968,0.008830,-0.000157,0.000064,0.000108,0.000008,0.000016,0.000491,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,-1
18.025650,0.007813,-0.310374,-1.086269,0.000212,0.001968,0.008830,-0.000150,0.000105,0.000108,0.000013,0.000015,0.000491,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-2
18.027603,0.007813,-0.310371,-1.086252,0.000212,0.001969,0.008831,-0.000143,0.000149,0.000110,0.000017,0.000014,0.000491,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-2
18.029558,0.007814,-0.310367,-1.086234,0.000212,0.001969,0.008831,-0.000136,0.000194,0.000112,0.000022,0.000013,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-2
18.031511,0.007814,-0.310363,-1.086216,0.000211,0.001969,0.008831,-0.000128,0.000240,0.000113,0.000027,0.000013,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-3
18.033466,0.007815,-0.310359,-1.086199,0.000211,0.001970,0.008831,-0.000120,0.000290,0.000113,0.000032,0.000012,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-3
18.035419,0.007815,-0.310355,-1.086181,0.000211,0.001971,0.008831,-0.000113,0.000339,0.000114,0.000037,0.000011,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-3
18.037374,0.007816,-0.310351,-1.086163,0.000211,0.001971,0.008832,-0.000106,0.000390,0.000115,0.000042,0.000010,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-3
18.039328,0.007816,-0.310347,-1.086146,0.000210,0.001972,0.008832,-0.000099,0.000442,0.000115,0.000047,0.000010,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-4
18.041283,0.007816,-0.310343,-1.086128,0.000210,0.001973,0.008832,-0.000092,0.000497,0.000116,0.000053,0.000009,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-4
18.043236,0.007817,-0.310339,-1.086110,0.000210,0.001974,0.008832,-0.000086,0.000551,0.000117,0.000059,0.000009,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-4
18.045191,0.007817,-0.310335,-1.086093,0.000210,0.001975,0.008833,-0.000081,0.000606,0.000117,0.000064,0.000008,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-4
18.047144,0.007818,-0.310331,-1.086075,0.000210,0.001977,0.008833,-0.000077,0.000662,0.000118,0.000070,0.000008,0.000492,10.000000,9.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,33,-4
