time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
20.880444,0.007784,-0.307438,-1.069143,0.000050,0.000857,0.005584,0.002459,0.000192,-0.001739,0.000020,-0.000250,0.000424,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.882399,0.007784,-0.307436,-1.069132,0.000055,0.000857,0.005581,0.002446,0.000190,-0.001706,0.000020,-0.000249,0.000425,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.884352,0.007784,-0.307434,-1.069121,0.000060,0.000858,0.005577,0.002431,0.000188,-0.001675,0.000019,-0.000247,0.000425,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.886307,0.007784,-0.307433,-1.069109,0.000064,0.000858,0.005574,0.002414,0.000186,-0.001648,0.000019,-0.000245,0.000425,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.888260,0.007784,-0.307431,-1.069098,0.000069,0.000858,0.005571,0.002396,0.000183,-0.001623,0.000019,-0.000243,0.000426,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.890215,0.007784,-0.307429,-1.069087,0.000074,0.000859,0.005567,0.002375,0.000181,-0.001600,0.000019,-0.000241,0.000426,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,4
20.892168,0.007784,-0.307428,-1.069076,0.000079,0.000859,0.005564,0.002353,0.000178,-0.001580,0.000018,-0.000239,0.000427,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,5
20.894121,0.007785,-0.307426,-1.069065,0.000083,0.000860,0.005561,0.002329,0.000174,-0.001561,0.000018,-0.000236,0.000427,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,5
20.896076,0.007785,-0.307424,-1.069054,0.000088,0.000860,0.005558,0.002303,0.000172,-0.001545,0.000018,-0.000234,0.000428,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,5
20.898029,0.007785,-0.307422,-1.069043,0.000093,0.000860,0.005555,0.002275,0.000169,-0.001530,0.000017,-0.000231,0.000429,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,5
20.899984,0.007785,-0.307421,-1.069032,0.000097,0.000861,0.005552,0.002245,0.000166,-0.001516,0.000017,-0.000228,0.000430,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,4
20.901937,0.007785,-0.307419,-1.069021,0.000102,0.000861,0.005549,0.002214,0.000166,-0.001504,0.000017,-0.000224,0.000430,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,4
20.903893,0.007785,-0.307417,-1.069009,0.000106,0.000861,0.005546,0.002181,0.000163,-0.001494,0.000017,-0.000221,0.000431,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,4
20.905846,0.007786,-0.307416,-1.068998,0.000110,0.000862,0.005543,0.002147,0.000160,-0.001484,0.000016,-0.000217,0.000432,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,32,4
20.907801,0.007786,-0.307414,-1.068987,0.000115,0.000862,0.005540,0.002111,0.000157,-0.001475,0.000016,-0.000213,0.000433,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,4
20.909754,0.007786,-0.307412,-1.068976,0.000119,0.000862,0.005537,0.002074,0.000155,-0.001468,0.000016,-0.000210,0.000434,10.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,4
