time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_2, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
15.133730,0.008119,-0.321597,-1.108409,0.000252,0.003696,0.000715,-0.001815,0.004764,0.006147,0.000484,0.000186,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,-1,30,0
15.135684,0.008120,-0.321590,-1.108408,0.000249,0.003706,0.000727,-0.001823,0.004724,0.006145,0.000480,0.000186,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,-1,30,0
15.137638,0.008120,-0.321582,-1.108406,0.000245,0.003715,0.000739,-0.001830,0.004683,0.006144,0.000476,0.000187,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.139592,0.008121,-0.321575,-1.108405,0.000241,0.003724,0.000752,-0.001838,0.004639,0.006143,0.000471,0.000188,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.141546,0.008121,-0.321567,-1.108403,0.000238,0.003734,0.000764,-0.001845,0.004594,0.006142,0.000467,0.000189,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.143500,0.008122,-0.321560,-1.108402,0.000234,0.003743,0.000776,-0.001852,0.004547,0.006142,0.000462,0.000189,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.145454,0.008122,-0.321552,-1.108400,0.000230,0.003752,0.000788,-0.001858,0.004500,0.006141,0.000457,0.000190,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.147408,0.008123,-0.321545,-1.108399,0.000227,0.003761,0.000801,-0.001865,0.004450,0.006141,0.000452,0.000191,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.149362,0.008123,-0.321537,-1.108397,0.000223,0.003770,0.000813,-0.001871,0.004400,0.006140,0.000447,0.000191,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.151316,0.008123,-0.321530,-1.108395,0.000219,0.003778,0.000825,-0.001876,0.004349,0.006140,0.000441,0.000192,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.153270,0.008124,-0.321522,-1.108394,0.000215,0.003787,0.000837,-0.001882,0.004297,0.006139,0.000436,0.000192,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.155224,0.008124,-0.321515,-1.108392,0.000212,0.003795,0.000850,-0.001887,0.004244,0.006139,0.000431,0.000193,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.157178,0.008125,-0.321507,-1.108390,0.000208,0.003804,0.000862,-0.001891,0.004190,0.006138,0.000425,0.000193,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.159132,0.008125,-0.321499,-1.108389,0.000204,0.003812,0.000874,-0.001896,0.004136,0.006138,0.000420,0.000194,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.161086,0.008126,-0.321492,-1.108387,0.000200,0.003820,0.000887,-0.001899,0.004081,0.006138,0.000414,0.000194,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.163040,0.008126,-0.321484,-1.108385,0.000196,0.003828,0.000899,-0.001903,0.004026,0.006137,0.000408,0.000194,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.164994,0.008126,-0.321476,-1.108383,0.000193,0.003836,0.000911,-0.001906,0.003970,0.006137,0.000403,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,30,0
15.166948,0.008127,-0.321469,-1.108381,0.000189,0.003844,0.000923,-0.001908,0.003913,0.006138,0.000397,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.168902,0.008127,-0.321461,-1.108380,0.000185,0.003852,0.000936,-0.001911,0.003856,0.006137,0.000391,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.170856,0.008127,-0.321453,-1.108378,0.000181,0.003860,0.000948,-0.001912,0.003799,0.006137,0.000385,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.172810,0.008128,-0.321446,-1.108376,0.000177,0.003867,0.000960,-0.001914,0.003742,0.006137,0.000379,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.174764,0.008128,-0.321438,-1.108374,0.000174,0.003874,0.000973,-0.001914,0.003684,0.006137,0.000373,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.176718,0.008128,-0.321430,-1.108372,0.000170,0.003882,0.000985,-0.001915,0.003626,0.006137,0.000367,0.000195,0.000427,10.000000,0.000000,-81.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1252.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
15.178672,0.008129,-0.321422,-1.108370,0.000166,0.003889,0.000997,-0.001915,0.003567,0.006137,0.000361,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,1,31,0
15.180626,0.008129,-0.321415,-1.108368,0.000162,0.003896,0.001009,-0.001914,0.003509,0.006137,0.000355,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,1,31,0
15.182580,0.008129,-0.321407,-1.108366,0.000158,0.003903,0.001022,-0.001913,0.003450,0.006137,0.000349,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,1,31,0
15.184534,0.008130,-0.321399,-1.108364,0.000154,0.003910,0.001034,-0.001911,0.003391,0.006137,0.000343,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.186488,0.008130,-0.321391,-1.108362,0.000151,0.003916,0.001046,-0.001910,0.003332,0.006243,0.000337,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.188442,0.008130,-0.321383,-1.108360,0.000147,0.003923,0.001059,-0.001908,0.003273,0.006374,0.000331,0.000195,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.190396,0.008131,-0.321375,-1.108357,0.000143,0.003929,0.001072,-0.001905,0.003215,0.006493,0.000325,0.000194,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.192350,0.008131,-0.321368,-1.108355,0.000139,0.003936,0.001085,-0.001903,0.003157,0.006600,0.000319,0.000194,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.194304,0.008131,-0.321360,-1.108353,0.000135,0.003942,0.001098,-0.001900,0.003099,0.006698,0.000314,0.000194,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.196258,0.008131,-0.321352,-1.108351,0.000132,0.003948,0.001112,-0.001897,0.003041,0.006787,0.000308,0.000193,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.198212,0.008132,-0.321344,-1.108349,0.000128,0.003954,0.001126,-0.001894,0.002984,0.006867,0.000302,0.000193,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,0
15.200166,0.008132,-0.321336,-1.108346,0.000124,0.003960,0.001139,-0.001891,0.002927,0.006940,0.000296,0.000193,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,1,31,1
15.202120,0.008132,-0.321328,-1.108344,0.000120,0.003966,0.001153,-0.001888,0.002869,0.007006,0.000290,0.000192,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,1
15.204074,0.008132,-0.321320,-1.108342,0.000116,0.003971,0.001168,-0.001884,0.002813,0.007066,0.000285,0.000192,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,1
15.206028,0.008133,-0.321312,-1.108339,0.000113,0.003977,0.001182,-0.001881,0.002758,0.007119,0.000279,0.000192,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,1
15.207982,0.008133,-0.321304,-1.108337,0.000109,0.003982,0.001196,-0.001878,0.002704,0.007168,0.000274,0.000191,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.209936,0.008133,-0.321296,-1.108335,0.000105,0.003988,0.001210,-0.001874,0.002653,0.007212,0.000268,0.000191,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.211890,0.008133,-0.321288,-1.108332,0.000101,0.003993,0.001225,-0.001871,0.002601,0.007252,0.000263,0.000191,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.213844,0.008134,-0.321280,-1.108330,0.000098,0.003998,0.001240,-0.001867,0.002549,0.007288,0.000258,0.000190,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.215798,0.008134,-0.321272,-1.108327,0.000094,0.004003,0.001254,-0.001864,0.002500,0.007321,0.000253,0.000190,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.217752,0.008134,-0.321264,-1.108325,0.000090,0.004008,0.001269,-0.001861,0.002451,0.007351,0.000248,0.000190,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.219706,0.008134,-0.321256,-1.108322,0.000087,0.004013,0.001284,-0.001857,0.002404,0.007378,0.000243,0.000189,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.221660,0.008134,-0.321248,-1.108319,0.000083,0.004018,0.001298,-0.001854,0.002359,0.007402,0.000239,0.000189,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.223614,0.008134,-0.321240,-1.108317,0.000079,0.004022,0.001313,-0.001851,0.002315,0.007424,0.000234,0.000189,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.225568,0.008135,-0.321232,-1.108314,0.000075,0.004027,0.001328,-0.001848,0.002274,0.007445,0.000230,0.000188,0.000427,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.227522,0.008135,-0.321224,-1.108312,0.000072,0.004031,0.001343,-0.001844,0.002234,0.007463,0.000226,0.000188,0.000428,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.229476,0.008135,-0.321216,-1.108309,0.000068,0.004036,0.001358,-0.001841,0.002196,0.007480,0.000222,0.000188,0.000428,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.231430,0.008135,-0.321208,-1.108306,0.000064,0.004040,0.001373,-0.001838,0.002160,0.007494,0.000219,0.000187,0.000428,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.233384,0.008135,-0.321200,-1.108303,0.000061,0.004044,0.001388,-0.001835,0.002126,0.007508,0.000216,0.000187,0.000428,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
15.235338,0.008135,-0.321192,-1.108300,0.000057,0.004049,0.001403,-0.001833,0.002094,0.007521,0.000212,0.000187,0.000428,10.000000,0.000000,-80.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1248.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,2,31,0
