time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_y_2, of_y, of_y_2, raw_of_y_d, raw_of_y_d_2, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.557910,-0.004595,-0.001534,-1.058166,0.000122,-0.000040,-0.053674,-0.000218,-0.001421,0.040981,-0.000150,0.000011,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,2,30,0
11.559864,-0.004595,-0.001534,-1.058273,0.000121,-0.000043,-0.053593,-0.000221,-0.001445,0.040756,-0.000153,0.000011,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,2,30,0
11.561818,-0.004595,-0.001534,-1.058380,0.000121,-0.000046,-0.053512,-0.000223,-0.001466,0.040545,-0.000155,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,2,30,0
11.563772,-0.004595,-0.001534,-1.058487,0.000120,-0.000049,-0.053431,-0.000225,-0.001486,0.040348,-0.000157,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,2,30,0
11.565726,-0.004594,-0.001534,-1.058594,0.000120,-0.000052,-0.053350,-0.000227,-0.001503,0.040162,-0.000159,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,2,30,0
11.567680,-0.004594,-0.001534,-1.058701,0.000119,-0.000055,-0.053270,-0.000229,-0.001517,0.039987,-0.000161,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,2,30,0
11.569634,-0.004594,-0.001534,-1.058807,0.000119,-0.000058,-0.053190,-0.000230,-0.001530,0.040034,-0.000162,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,2,30,0
11.571588,-0.004594,-0.001534,-1.058914,0.000118,-0.000061,-0.053110,-0.000231,-0.001540,0.040137,-0.000163,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,2,30,0
11.573542,-0.004594,-0.001535,-1.059020,0.000118,-0.000064,-0.053030,-0.000231,-0.001547,0.040224,-0.000164,0.000013,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,2,30,0
11.575496,-0.004593,-0.001535,-1.059126,0.000117,-0.000068,-0.052949,-0.000231,-0.001553,0.040295,-0.000165,0.000013,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.577450,-0.004593,-0.001535,-1.059232,0.000117,-0.000071,-0.052868,-0.000231,-0.001555,0.040354,-0.000165,0.000012,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.579404,-0.004593,-0.001535,-1.059338,0.000117,-0.000074,-0.052788,-0.000229,-0.001556,0.040400,-0.000166,0.000012,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.581358,-0.004593,-0.001535,-1.059443,0.000116,-0.000077,-0.052707,-0.000228,-0.001554,0.040434,-0.000166,0.000012,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.583312,-0.004592,-0.001535,-1.059549,0.000116,-0.000080,-0.052626,-0.000225,-0.001550,0.040459,-0.000166,0.000012,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.585266,-0.004592,-0.001535,-1.059654,0.000115,-0.000083,-0.052545,-0.000223,-0.001545,0.040473,-0.000165,0.000012,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,1,31,0
11.587220,-0.004592,-0.001536,-1.059759,0.000115,-0.000086,-0.052464,-0.000220,-0.001537,0.040480,-0.000165,0.000012,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,0
11.589174,-0.004592,-0.001536,-1.059864,0.000114,-0.000089,-0.052383,-0.000217,-0.001528,0.040373,-0.000164,0.000011,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,0
11.591128,-0.004591,-0.001536,-1.059969,0.000114,-0.000092,-0.052303,-0.000214,-0.001517,0.040235,-0.000163,0.000011,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,0
11.593082,-0.004591,-0.001536,-1.060073,0.000113,-0.000095,-0.052222,-0.000211,-0.001505,0.040103,-0.000162,0.000011,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.595036,-0.004591,-0.001536,-1.060178,0.000113,-0.000098,-0.052142,-0.000207,-0.001489,0.039977,-0.000161,0.000010,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.596990,-0.004591,-0.001537,-1.060282,0.000113,-0.000101,-0.052063,-0.000204,-0.001474,0.039856,-0.000159,0.000010,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.598944,-0.004591,-0.001537,-1.060386,0.000112,-0.000104,-0.051983,-0.000200,-0.001457,0.039739,-0.000158,0.000010,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.600898,-0.004590,-0.001537,-1.060490,0.000112,-0.000107,-0.051904,-0.000196,-0.001439,0.039626,-0.000156,0.000009,0.000491,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.602852,-0.004590,-0.001537,-1.060594,0.000111,-0.000110,-0.051825,-0.000192,-0.001419,0.039518,-0.000154,0.000009,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,31,-1
11.604806,-0.004590,-0.001537,-1.060697,0.000111,-0.000113,-0.051746,-0.000189,-0.001398,0.039412,-0.000152,0.000009,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,-1
11.606760,-0.004590,-0.001538,-1.060801,0.000111,-0.000115,-0.051666,-0.000185,-0.001374,0.040158,-0.000150,0.000008,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,-1
11.608714,-0.004589,-0.001538,-1.060904,0.000110,-0.000118,-0.051585,-0.000181,-0.001350,0.040251,-0.000148,0.000008,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.610668,-0.004589,-0.001538,-1.061007,0.000110,-0.000121,-0.051504,-0.000178,-0.001326,0.040903,-0.000145,0.000008,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.612622,-0.004589,-0.001538,-1.061110,0.000110,-0.000123,-0.051421,-0.000174,-0.001299,0.041759,-0.000143,0.000007,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.614576,-0.004589,-0.001539,-1.061213,0.000109,-0.000126,-0.051337,-0.000171,-0.001270,0.041679,-0.000140,0.000007,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.616530,-0.004589,-0.001539,-1.061316,0.000109,-0.000129,-0.051253,-0.000167,-0.001241,0.042174,-0.000137,0.000007,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.618484,-0.004588,-0.001539,-1.061418,0.000109,-0.000131,-0.051168,-0.000163,-0.001211,0.042887,-0.000134,0.000006,0.000490,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.620438,-0.004588,-0.001539,-1.061521,0.000108,-0.000133,-0.051082,-0.000160,-0.001180,0.042678,-0.000131,0.000006,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.622392,-0.004588,-0.001540,-1.061623,0.000108,-0.000136,-0.050997,-0.000156,-0.001149,0.042951,-0.000128,0.000006,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.624346,-0.004588,-0.001540,-1.061725,0.000108,-0.000138,-0.050910,-0.000152,-0.001117,0.043429,-0.000125,0.000005,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.626300,-0.004587,-0.001540,-1.061826,0.000107,-0.000140,-0.050824,-0.000147,-0.001084,0.043007,-0.000122,0.000005,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.628254,-0.004587,-0.001540,-1.061928,0.000107,-0.000142,-0.050738,-0.000143,-0.001051,0.043191,-0.000119,0.000004,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.630208,-0.004587,-0.001541,-1.062030,0.000107,-0.000144,-0.050650,-0.000138,-0.001018,0.043624,-0.000116,0.000004,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.632162,-0.004587,-0.001541,-1.062131,0.000107,-0.000146,-0.050564,-0.000133,-0.000984,0.043161,-0.000112,0.000003,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.634116,-0.004587,-0.001541,-1.062232,0.000106,-0.000148,-0.050477,-0.000128,-0.000949,0.043309,-0.000109,0.000003,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.636070,-0.004586,-0.001542,-1.062333,0.000106,-0.000150,-0.050390,-0.000123,-0.000915,0.043709,-0.000106,0.000002,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.638024,-0.004586,-0.001542,-1.062434,0.000106,-0.000152,-0.050303,-0.000117,-0.000880,0.043215,-0.000102,0.000002,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.639978,-0.004586,-0.001542,-1.062534,0.000106,-0.000153,-0.050217,-0.000111,-0.000845,0.043336,-0.000099,0.000001,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.641932,-0.004586,-0.001543,-1.062635,0.000105,-0.000155,-0.050130,-0.000105,-0.000809,0.043711,-0.000095,0.000000,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.643886,-0.004586,-0.001543,-1.062735,0.000105,-0.000157,-0.050043,-0.000098,-0.000774,0.043406,-0.000092,-0.000000,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.645840,-0.004585,-0.001543,-1.062835,0.000105,-0.000158,-0.049955,-0.000091,-0.000738,0.043765,-0.000088,-0.000001,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.647794,-0.004585,-0.001544,-1.062935,0.000105,-0.000160,-0.049867,-0.000084,-0.000702,0.044356,-0.000085,-0.000002,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.649748,-0.004585,-0.001544,-1.063034,0.000105,-0.000161,-0.049779,-0.000077,-0.000666,0.044036,-0.000081,-0.000002,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.651702,-0.004585,-0.001544,-1.063134,0.000104,-0.000162,-0.049690,-0.000069,-0.000630,0.044313,-0.000078,-0.000003,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
11.653656,-0.004584,-0.001544,-1.063233,0.000104,-0.000163,-0.049601,-0.000061,-0.000594,0.044829,-0.000074,-0.000004,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
11.655610,-0.004584,-0.001545,-1.063333,0.000104,-0.000165,-0.049512,-0.000052,-0.000557,0.044442,-0.000071,-0.000005,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.657564,-0.004584,-0.001545,-1.063432,0.000104,-0.000166,-0.049423,-0.000044,-0.000521,0.044553,-0.000067,-0.000006,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.659518,-0.004584,-0.001545,-1.063530,0.000104,-0.000167,-0.049333,-0.000035,-0.000485,0.044884,-0.000063,-0.000007,0.000489,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
