time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_y_2, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
10.491026,-0.005268,-0.001534,-0.962770,0.000024,-0.000056,-0.097499,-0.000050,-0.000211,0.039965,-0.000026,0.000003,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,32,0
10.492980,-0.005268,-0.001535,-0.962965,0.000023,-0.000056,-0.097419,-0.000046,-0.000204,0.039698,-0.000026,0.000002,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,32,0
10.494934,-0.005268,-0.001535,-0.963160,0.000023,-0.000057,-0.097340,-0.000041,-0.000197,0.039450,-0.000025,0.000002,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,32,0
10.496888,-0.005268,-0.001535,-0.963355,0.000023,-0.000057,-0.097262,-0.000037,-0.000190,0.039218,-0.000024,0.000001,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,32,0
10.498842,-0.005268,-0.001535,-0.963549,0.000023,-0.000058,-0.097183,-0.000033,-0.000183,0.039001,-0.000024,0.000001,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.500796,-0.005268,-0.001535,-0.963744,0.000023,-0.000058,-0.097106,-0.000029,-0.000176,0.038693,-0.000023,0.000001,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.502750,-0.005268,-0.001535,-0.963938,0.000023,-0.000058,-0.097029,-0.000026,-0.000169,0.038373,-0.000022,0.000000,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.504704,-0.005268,-0.001535,-0.964132,0.000023,-0.000059,-0.096953,-0.000022,-0.000162,0.038076,-0.000022,-0.000000,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.506658,-0.005268,-0.001535,-0.964326,0.000023,-0.000059,-0.096877,-0.000019,-0.000155,0.037800,-0.000021,-0.000000,0.000490,10.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.508612,-0.005268,-0.001535,-0.964520,0.000023,-0.000059,-0.096802,-0.000017,-0.000148,0.037544,-0.000020,-0.000001,0.000490,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.510566,-0.005268,-0.001536,-0.964714,0.000023,-0.000059,-0.096727,-0.000015,-0.000141,0.037307,-0.000020,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.512520,-0.005268,-0.001536,-0.964907,0.000023,-0.000060,-0.096653,-0.000013,-0.000134,0.037085,-0.000019,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6541,0,32,0
10.514474,-0.005268,-0.001536,-0.965101,0.000023,-0.000060,-0.096579,-0.000012,-0.000126,0.036878,-0.000018,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,32,0
10.516428,-0.005268,-0.001536,-0.965294,0.000023,-0.000060,-0.096505,-0.000011,-0.000119,0.037001,-0.000017,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.518382,-0.005268,-0.001536,-0.965487,0.000023,-0.000060,-0.096431,-0.000011,-0.000112,0.037209,-0.000017,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.520336,-0.005267,-0.001536,-0.965680,0.000023,-0.000061,-0.096356,-0.000012,-0.000105,0.037390,-0.000016,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.522290,-0.005267,-0.001536,-0.965873,0.000023,-0.000061,-0.096281,-0.000013,-0.000098,0.037547,-0.000015,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.524244,-0.005267,-0.001536,-0.966065,0.000023,-0.000061,-0.096206,-0.000014,-0.000091,0.037683,-0.000015,-0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.526198,-0.005267,-0.001537,-0.966258,0.000023,-0.000061,-0.096130,-0.000016,-0.000084,0.037694,-0.000014,-0.000000,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.528152,-0.005267,-0.001537,-0.966450,0.000023,-0.000061,-0.096055,-0.000017,-0.000077,0.037663,-0.000013,-0.000000,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.530106,-0.005267,-0.001537,-0.966642,0.000023,-0.000062,-0.095980,-0.000019,-0.000070,0.037629,-0.000013,-0.000000,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.532060,-0.005267,-0.001537,-0.966834,0.000023,-0.000062,-0.095904,-0.000021,-0.000063,0.037592,-0.000012,0.000000,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.534014,-0.005267,-0.001537,-0.967026,0.000023,-0.000062,-0.095829,-0.000023,-0.000056,0.037551,-0.000011,0.000000,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.535968,-0.005267,-0.001537,-0.967218,0.000023,-0.000062,-0.095754,-0.000025,-0.000049,0.037508,-0.000011,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.537922,-0.005267,-0.001537,-0.967410,0.000023,-0.000062,-0.095679,-0.000027,-0.000042,0.037462,-0.000010,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.539876,-0.005267,-0.001537,-0.967601,0.000022,-0.000062,-0.095604,-0.000029,-0.000036,0.037415,-0.000009,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.541830,-0.005267,-0.001538,-0.967792,0.000022,-0.000062,-0.095530,-0.000031,-0.000029,0.037365,-0.000008,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.543784,-0.005267,-0.001538,-0.967983,0.000022,-0.000062,-0.095455,-0.000032,-0.000022,0.037314,-0.000008,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.545738,-0.005267,-0.001538,-0.968174,0.000022,-0.000062,-0.095381,-0.000034,-0.000015,0.037261,-0.000007,0.000001,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.547692,-0.005267,-0.001538,-0.968365,0.000022,-0.000062,-0.095306,-0.000035,-0.000008,0.037206,-0.000006,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6539,0,31,0
10.549646,-0.005267,-0.001538,-0.968556,0.000022,-0.000062,-0.095232,-0.000036,-0.000001,0.037151,-0.000006,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,31,0
10.551600,-0.005267,-0.001538,-0.968746,0.000022,-0.000062,-0.095158,-0.000037,0.000006,0.036987,-0.000005,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6540,0,31,0
10.553554,-0.005267,-0.001538,-0.968937,0.000022,-0.000062,-0.095084,-0.000038,0.000013,0.036800,-0.000004,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.555508,-0.005267,-0.001538,-0.969127,0.000022,-0.000062,-0.095010,-0.000038,0.000019,0.036835,-0.000004,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.557462,-0.005267,-0.001539,-0.969317,0.000022,-0.000062,-0.094937,-0.000038,0.000028,0.036930,-0.000003,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.559416,-0.005267,-0.001539,-0.969507,0.000022,-0.000062,-0.094863,-0.000038,0.000035,0.037008,-0.000002,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.561370,-0.005267,-0.001539,-0.969697,0.000022,-0.000062,-0.094788,-0.000037,0.000041,0.037073,-0.000001,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.563324,-0.005267,-0.001539,-0.969887,0.000022,-0.000062,-0.094714,-0.000037,0.000048,0.037126,-0.000001,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.565278,-0.005266,-0.001539,-0.970076,0.000022,-0.000062,-0.094640,-0.000036,0.000055,0.037167,-0.000000,0.000002,0.000491,10.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.567232,-0.005266,-0.001539,-0.970266,0.000021,-0.000062,-0.094566,-0.000035,0.000061,0.037198,0.000001,0.000002,0.000491,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,-1
10.569186,-0.005266,-0.001539,-0.970455,0.000021,-0.000062,-0.094491,-0.000034,0.000068,0.037220,0.000001,0.000001,0.000491,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6538,0,31,0
10.571140,-0.005266,-0.001539,-0.970644,0.000021,-0.000061,-0.094417,-0.000033,0.000073,0.037233,0.000002,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6530,0,31,0
10.573094,-0.005266,-0.001540,-0.970833,0.000021,-0.000061,-0.094341,-0.000032,0.000080,0.038084,0.000003,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6530,0,31,0
10.575048,-0.005266,-0.001540,-0.971021,0.000021,-0.000061,-0.094263,-0.000031,0.000086,0.039122,0.000003,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.577002,-0.005266,-0.001540,-0.971210,0.000021,-0.000061,-0.094184,-0.000030,0.000093,0.039949,0.000004,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.578956,-0.005266,-0.001540,-0.971398,0.000021,-0.000061,-0.094103,-0.000029,0.000100,0.040657,0.000005,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.580910,-0.005266,-0.001540,-0.971587,0.000021,-0.000060,-0.094021,-0.000027,0.000107,0.041291,0.000006,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.582864,-0.005266,-0.001540,-0.971775,0.000021,-0.000060,-0.093937,-0.000025,0.000113,0.041858,0.000006,0.000001,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.584818,-0.005266,-0.001540,-0.971963,0.000021,-0.000060,-0.093853,-0.000023,0.000120,0.042364,0.000007,0.000000,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,31,0
10.586772,-0.005266,-0.001540,-0.972151,0.000021,-0.000060,-0.093767,-0.000021,0.000127,0.042814,0.000008,0.000000,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,32,0
10.588726,-0.005266,-0.001540,-0.972338,0.000021,-0.000059,-0.093681,-0.000019,0.000133,0.043216,0.000008,-0.000000,0.000490,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,32,0
10.590680,-0.005266,-0.001541,-0.972526,0.000021,-0.000059,-0.093594,-0.000016,0.000140,0.043571,0.000009,-0.000000,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,32,0
10.592634,-0.005266,-0.001541,-0.972713,0.000021,-0.000059,-0.093506,-0.000014,0.000147,0.043885,0.000010,-0.000001,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6531,0,32,0
10.594588,-0.005266,-0.001541,-0.972900,0.000021,-0.000059,-0.093418,-0.000011,0.000153,0.044162,0.000010,-0.000001,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6529,0,32,0
10.596542,-0.005266,-0.001541,-0.973087,0.000021,-0.000058,-0.093329,-0.000008,0.000160,0.044617,0.000011,-0.000001,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6529,0,32,0
10.598496,-0.005266,-0.001541,-0.973274,0.000021,-0.000058,-0.093239,-0.000006,0.000166,0.045090,0.000012,-0.000001,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6529,0,32,0
10.600450,-0.005266,-0.001541,-0.973460,0.000021,-0.000058,-0.093148,-0.000004,0.000173,0.045509,0.000012,-0.000002,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6529,0,32,0
10.602404,-0.005266,-0.001541,-0.973646,0.000021,-0.000057,-0.093057,-0.000002,0.000179,0.045880,0.000013,-0.000002,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6530,0,32,0
10.604358,-0.005266,-0.001541,-0.973833,0.000021,-0.000057,-0.092965,-0.000000,0.000186,0.046104,0.000014,-0.000002,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6530,0,32,0
10.606312,-0.005266,-0.001542,-0.974019,0.000021,-0.000057,-0.092872,0.000001,0.000192,0.046264,0.000015,-0.000002,0.000489,10.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1442.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6530,0,32,0
