time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
15.776596,-0.003842,-0.001739,-1.038947,-0.000145,-0.000011,-0.058165,0.000223,-0.000750,0.028851,-0.000080,-0.000009,0.000493,10.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6522,2,31,-2
15.778550,-0.003842,-0.001739,-1.039063,-0.000145,-0.000013,-0.058108,0.000218,-0.000787,0.028764,-0.000083,-0.000008,0.000493,10.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6522,2,31,-2
15.780504,-0.003843,-0.001739,-1.039179,-0.000144,-0.000015,-0.058050,0.000213,-0.000824,0.028680,-0.000087,-0.000008,0.000493,10.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6520,2,31,-1
15.782458,-0.003843,-0.001739,-1.039296,-0.000144,-0.000016,-0.057993,0.000208,-0.000861,0.028811,-0.000091,-0.000007,0.000493,10.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6520,2,31,-1
15.784412,-0.003843,-0.001739,-1.039412,-0.000143,-0.000018,-0.057935,0.000202,-0.000896,0.028993,-0.000095,-0.000007,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6520,2,31,-1
15.786366,-0.003844,-0.001739,-1.039527,-0.000143,-0.000020,-0.057877,0.000196,-0.000929,0.029153,-0.000098,-0.000006,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6515,2,31,-1
15.788320,-0.003844,-0.001739,-1.039643,-0.000143,-0.000022,-0.057818,0.000189,-0.000961,0.029821,-0.000102,-0.000005,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6515,2,31,-1
15.790274,-0.003844,-0.001740,-1.039759,-0.000142,-0.000024,-0.057757,0.000183,-0.000993,0.030592,-0.000105,-0.000005,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6515,2,31,-1
15.792228,-0.003844,-0.001740,-1.039874,-0.000142,-0.000026,-0.057695,0.000176,-0.001023,0.031285,-0.000108,-0.000004,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6515,2,31,-1
15.794182,-0.003845,-0.001740,-1.039990,-0.000142,-0.000028,-0.057631,0.000169,-0.001051,0.031906,-0.000111,-0.000003,0.000493,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1484.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6515,2,31,-1
