time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
24.946718,0.007841,-0.304020,-1.049542,-0.000080,0.000176,0.003040,-0.002348,-0.000376,0.001022,-0.000037,0.000238,0.000426,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,5
24.948671,0.007840,-0.304020,-1.049536,-0.000085,0.000175,0.003042,-0.002322,-0.000372,0.001077,-0.000037,0.000236,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,5
24.950626,0.007840,-0.304019,-1.049530,-0.000089,0.000175,0.003044,-0.002295,-0.000368,0.001127,-0.000037,0.000233,0.000427,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,5
24.952579,0.007840,-0.304019,-1.049524,-0.000094,0.000174,0.003046,-0.002266,-0.000364,0.001172,-0.000036,0.000230,0.000428,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,5
24.954535,0.007840,-0.304018,-1.049518,-0.000098,0.000173,0.003049,-0.002235,-0.000359,0.001214,-0.000036,0.000227,0.000429,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,30,5
24.956488,0.007840,-0.304018,-1.049512,-0.000103,0.000173,0.003051,-0.002203,-0.000355,0.001250,-0.000036,0.000223,0.000430,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,5
24.958443,0.007839,-0.304018,-1.049506,-0.000107,0.000172,0.003054,-0.002169,-0.000351,0.001178,-0.000035,0.000220,0.000431,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
24.960396,0.007839,-0.304017,-1.049500,-0.000111,0.000171,0.003056,-0.002133,-0.000345,0.001078,-0.000035,0.000216,0.000432,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
24.962351,0.007839,-0.304017,-1.049493,-0.000115,0.000171,0.003058,-0.002096,-0.000341,0.000987,-0.000034,0.000212,0.000432,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
24.964304,0.007839,-0.304017,-1.049487,-0.000120,0.000170,0.003060,-0.002057,-0.000336,0.000906,-0.000034,0.000208,0.000433,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,4
