time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.536416,-0.004515,-0.001528,-1.056975,0.000115,-0.000048,-0.054590,-0.000287,-0.000036,0.042299,-0.000008,0.000018,0.000490,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.538370,-0.004515,-0.001528,-1.057084,0.000114,-0.000048,-0.054506,-0.000282,-0.000028,0.042168,-0.000007,0.000018,0.000490,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.540324,-0.004515,-0.001528,-1.057193,0.000113,-0.000048,-0.054422,-0.000276,-0.000020,0.042043,-0.000006,0.000017,0.000490,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.542278,-0.004514,-0.001528,-1.057302,0.000113,-0.000048,-0.054338,-0.000270,-0.000012,0.041922,-0.000005,0.000017,0.000490,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.544232,-0.004514,-0.001528,-1.057410,0.000112,-0.000048,-0.054254,-0.000264,-0.000004,0.041805,-0.000005,0.000016,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.546186,-0.004514,-0.001529,-1.057519,0.000112,-0.000048,-0.054171,-0.000258,0.000004,0.041692,-0.000004,0.000015,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.548140,-0.004514,-0.001529,-1.057627,0.000111,-0.000048,-0.054088,-0.000251,0.000011,0.041582,-0.000003,0.000015,0.000490,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.550094,-0.004514,-0.001529,-1.057735,0.000111,-0.000048,-0.054005,-0.000244,0.000019,0.041476,-0.000002,0.000014,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.552048,-0.004513,-0.001529,-1.057843,0.000110,-0.000048,-0.053922,-0.000237,0.000027,0.041373,-0.000001,0.000013,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.554002,-0.004513,-0.001529,-1.057951,0.000110,-0.000048,-0.053839,-0.000229,0.000035,0.041272,-0.000001,0.000013,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.555956,-0.004513,-0.001529,-1.058059,0.000109,-0.000048,-0.053757,-0.000222,0.000042,0.041174,0.000000,0.000012,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.557910,-0.004513,-0.001529,-1.058166,0.000109,-0.000048,-0.053675,-0.000214,0.000050,0.040972,0.000001,0.000011,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.559864,-0.004512,-0.001529,-1.058273,0.000109,-0.000047,-0.053593,-0.000205,0.000058,0.040748,0.000002,0.000010,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.561818,-0.004512,-0.001529,-1.058381,0.000108,-0.000047,-0.053512,-0.000197,0.000066,0.040539,0.000003,0.000009,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.563772,-0.004512,-0.001529,-1.058488,0.000108,-0.000047,-0.053431,-0.000188,0.000073,0.040342,0.000003,0.000008,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.565726,-0.004512,-0.001529,-1.058594,0.000107,-0.000047,-0.053351,-0.000178,0.000081,0.040157,0.000004,0.000008,0.000489,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
