time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
25.169474,0.007803,-0.304191,-1.049741,-0.000214,0.000146,0.003033,0.000269,0.000239,0.000041,0.000024,-0.000029,0.000486,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-5
25.171429,0.007803,-0.304191,-1.049735,-0.000214,0.000147,0.003033,0.000293,0.000246,0.000047,0.000025,-0.000031,0.000486,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-5
25.173382,0.007802,-0.304191,-1.049729,-0.000213,0.000147,0.003033,0.000318,0.000251,0.000052,0.000025,-0.000034,0.000485,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.175337,0.007802,-0.304190,-1.049722,-0.000213,0.000148,0.003033,0.000344,0.000254,0.000057,0.000026,-0.000037,0.000484,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.177290,0.007802,-0.304190,-1.049716,-0.000212,0.000148,0.003033,0.000372,0.000260,0.000062,0.000026,-0.000039,0.000483,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.179243,0.007801,-0.304190,-1.049710,-0.000211,0.000149,0.003033,0.000401,0.000265,0.000066,0.000027,-0.000042,0.000483,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.181198,0.007801,-0.304189,-1.049704,-0.000210,0.000149,0.003033,0.000431,0.000270,0.000070,0.000028,-0.000046,0.000482,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.183151,0.007800,-0.304189,-1.049698,-0.000209,0.000150,0.003033,0.000462,0.000276,0.000073,0.000028,-0.000049,0.000481,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.185106,0.007800,-0.304189,-1.049692,-0.000208,0.000150,0.003034,0.000495,0.000281,0.000076,0.000029,-0.000052,0.000480,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.187059,0.007799,-0.304188,-1.049686,-0.000207,0.000151,0.003034,0.000528,0.000286,0.000079,0.000029,-0.000056,0.000479,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-4
