time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
14.666724,0.008136,-0.321606,-1.113017,0.000052,0.003770,0.001051,-0.001869,0.004201,0.007290,0.000426,0.000191,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.668678,0.008136,-0.321599,-1.113015,0.000048,0.003778,0.001065,-0.001876,0.004150,0.007322,0.000421,0.000192,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.670632,0.008136,-0.321591,-1.113013,0.000044,0.003786,0.001080,-0.001884,0.004100,0.007352,0.000416,0.000193,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.672586,0.008136,-0.321584,-1.113011,0.000041,0.003794,0.001095,-0.001891,0.004048,0.007379,0.000411,0.000193,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.674540,0.008136,-0.321576,-1.113008,0.000037,0.003802,0.001109,-0.001898,0.003996,0.007404,0.000406,0.000194,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.676494,0.008136,-0.321568,-1.113006,0.000033,0.003810,0.001124,-0.001905,0.003944,0.007426,0.000400,0.000195,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.678448,0.008137,-0.321561,-1.113004,0.000029,0.003818,0.001139,-0.001911,0.003892,0.007447,0.000395,0.000195,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.680402,0.008137,-0.321553,-1.113001,0.000025,0.003826,0.001154,-0.001916,0.003839,0.007465,0.000389,0.000196,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.682356,0.008137,-0.321545,-1.112999,0.000022,0.003833,0.001169,-0.001922,0.003786,0.007482,0.000384,0.000196,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
14.684310,0.008137,-0.321538,-1.112997,0.000018,0.003841,0.001184,-0.001927,0.003732,0.007497,0.000378,0.000197,0.000427,10.000000,2.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6500,0,30,0
