time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.856872,-0.004522,-0.001530,-1.076606,0.000039,0.000010,-0.045878,0.000030,0.000239,0.044910,0.000024,-0.000007,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-2,31,0
11.858826,-0.004522,-0.001530,-1.076698,0.000039,0.000011,-0.045789,0.000029,0.000219,0.044761,0.000022,-0.000007,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-2,31,0
11.860780,-0.004522,-0.001530,-1.076789,0.000039,0.000011,-0.045700,0.000028,0.000198,0.044619,0.000020,-0.000007,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-2,31,0
11.862734,-0.004522,-0.001530,-1.076880,0.000039,0.000012,-0.045610,0.000027,0.000174,0.044482,0.000018,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-2,31,0
11.864688,-0.004522,-0.001530,-1.076972,0.000039,0.000012,-0.045522,0.000025,0.000149,0.044351,0.000015,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-2,31,0
11.866642,-0.004522,-0.001530,-1.077063,0.000040,0.000012,-0.045433,0.000024,0.000122,0.044224,0.000012,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-1,31,0
11.868596,-0.004522,-0.001530,-1.077153,0.000040,0.000012,-0.045345,0.000023,0.000093,0.044102,0.000009,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,-1,31,0
11.870550,-0.004522,-0.001530,-1.077244,0.000040,0.000012,-0.045257,0.000021,0.000062,0.043984,0.000006,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,31,0
11.872504,-0.004522,-0.001530,-1.077335,0.000040,0.000013,-0.045169,0.000019,0.000030,0.043763,0.000003,-0.000006,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,31,0
11.874458,-0.004521,-0.001530,-1.077425,0.000040,0.000013,-0.045082,0.000017,-0.000004,0.043522,-0.000001,-0.000005,0.000490,10.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,31,0
