time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
12.810424,0.006008,-0.315875,-1.099508,0.001230,-0.013529,-0.015197,-0.000258,0.019236,0.017189,0.000680,-0.000088,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,1,29,0
12.812378,0.006010,-0.315902,-1.099539,0.001229,-0.013490,-0.015163,-0.000306,0.019175,0.017055,0.000678,-0.000083,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,1,29,0
12.814332,0.006013,-0.315929,-1.099569,0.001229,-0.013452,-0.015129,-0.000353,0.019116,0.016896,0.000675,-0.000078,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,1,29,0
12.816286,0.006015,-0.315956,-1.099599,0.001228,-0.013414,-0.015096,-0.000399,0.019056,0.016749,0.000673,-0.000074,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,1,29,0
12.818240,0.006018,-0.315983,-1.099629,0.001227,-0.013376,-0.015062,-0.000443,0.018998,0.016613,0.000671,-0.000069,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,0
12.820194,0.006020,-0.316009,-1.099659,0.001226,-0.013338,-0.015029,-0.000486,0.018941,0.016487,0.000668,-0.000065,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,1
12.822148,0.006023,-0.316036,-1.099689,0.001225,-0.013300,-0.014997,-0.000528,0.018882,0.016371,0.000666,-0.000060,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,1
12.824102,0.006025,-0.316063,-1.099719,0.001224,-0.013263,-0.014964,-0.000569,0.018827,0.016263,0.000664,-0.000056,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,1
12.826056,0.006027,-0.316089,-1.099749,0.001223,-0.013225,-0.014932,-0.000608,0.018772,0.016162,0.000662,-0.000052,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,1
12.828010,0.006030,-0.316115,-1.099779,0.001222,-0.013188,-0.014899,-0.000646,0.018717,0.016068,0.000660,-0.000048,0.000488,10.000000,2.000000,-79.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1232.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,29,1
