time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
24.161209,0.007836,-0.304574,-1.052994,-0.000156,-0.000231,0.003055,-0.001907,-0.000337,0.000072,-0.000034,0.000192,0.000441,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
24.163164,0.007836,-0.304575,-1.052987,-0.000160,-0.000232,0.003055,-0.001857,-0.000331,0.000076,-0.000033,0.000187,0.000442,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
24.165117,0.007835,-0.304575,-1.052981,-0.000163,-0.000232,0.003055,-0.001806,-0.000324,0.000079,-0.000033,0.000182,0.000443,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
24.167072,0.007835,-0.304576,-1.052975,-0.000167,-0.000233,0.003055,-0.001754,-0.000317,0.000082,-0.000032,0.000176,0.000445,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
24.169025,0.007835,-0.304576,-1.052969,-0.000170,-0.000234,0.003056,-0.001701,-0.000311,0.000084,-0.000031,0.000171,0.000446,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,3
24.170980,0.007834,-0.304577,-1.052963,-0.000174,-0.000234,0.003056,-0.001648,-0.000304,0.000088,-0.000031,0.000165,0.000447,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,2
24.172934,0.007834,-0.304577,-1.052957,-0.000177,-0.000235,0.003056,-0.001593,-0.000295,0.000091,-0.000030,0.000160,0.000448,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,2
24.174889,0.007834,-0.304577,-1.052951,-0.000180,-0.000235,0.003056,-0.001539,-0.000288,0.000094,-0.000029,0.000154,0.000449,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,2
24.176842,0.007833,-0.304578,-1.052945,-0.000183,-0.000236,0.003056,-0.001484,-0.000281,0.000096,-0.000028,0.000149,0.000450,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,2
24.178797,0.007833,-0.304578,-1.052938,-0.000186,-0.000236,0.003057,-0.001429,-0.000274,0.000098,-0.000028,0.000143,0.000452,10.000000,18.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,2
