time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
12.806516,-0.004387,-0.001619,-1.085258,0.000088,-0.000010,-0.019804,-0.000058,-0.000077,0.012535,-0.000009,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6509,0,32,0
12.808470,-0.004387,-0.001619,-1.085297,0.000088,-0.000010,-0.019779,-0.000057,-0.000085,0.012506,-0.000010,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
12.810424,-0.004387,-0.001619,-1.085337,0.000088,-0.000010,-0.019754,-0.000055,-0.000094,0.012372,-0.000011,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
12.812378,-0.004387,-0.001619,-1.085376,0.000088,-0.000010,-0.019730,-0.000055,-0.000103,0.012214,-0.000012,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
12.814332,-0.004387,-0.001619,-1.085416,0.000088,-0.000010,-0.019705,-0.000054,-0.000111,0.012069,-0.000013,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
12.816286,-0.004386,-0.001619,-1.085455,0.000088,-0.000011,-0.019682,-0.000054,-0.000120,0.011935,-0.000014,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,32,0
12.818240,-0.004386,-0.001619,-1.085494,0.000087,-0.000011,-0.019658,-0.000055,-0.000128,0.011813,-0.000015,-0.000003,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.820194,-0.004386,-0.001619,-1.085534,0.000087,-0.000011,-0.019634,-0.000056,-0.000136,0.011699,-0.000015,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.822148,-0.004386,-0.001620,-1.085573,0.000087,-0.000012,-0.019611,-0.000058,-0.000145,0.011594,-0.000016,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.824102,-0.004386,-0.001620,-1.085612,0.000087,-0.000012,-0.019588,-0.000060,-0.000153,0.011496,-0.000017,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.826056,-0.004385,-0.001620,-1.085651,0.000087,-0.000012,-0.019565,-0.000062,-0.000162,0.011407,-0.000018,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.828010,-0.004385,-0.001620,-1.085690,0.000087,-0.000012,-0.019543,-0.000064,-0.000170,0.011323,-0.000019,-0.000002,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.829964,-0.004385,-0.001620,-1.085730,0.000087,-0.000013,-0.019520,-0.000067,-0.000179,0.011246,-0.000020,-0.000001,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
12.831918,-0.004385,-0.001620,-1.085769,0.000087,-0.000013,-0.019498,-0.000069,-0.000187,0.011173,-0.000021,-0.000001,0.000487,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
