time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
32.115944,0.007840,-0.304261,-1.053001,-0.000093,0.000238,0.003050,-0.002351,-0.000355,0.000098,-0.000035,0.000239,0.000183,10.000000,7.000000,-127.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,890.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,29,5
32.117897,0.007840,-0.304261,-1.052995,-0.000097,0.000237,0.003050,-0.002325,-0.000347,0.000098,-0.000034,0.000236,0.000184,10.000000,7.000000,-127.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,890.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,29,5
32.119850,0.007840,-0.304260,-1.052989,-0.000102,0.000237,0.003050,-0.002298,-0.000338,-0.000007,-0.000034,0.000233,0.000185,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,29,5
32.121807,0.007839,-0.304260,-1.052983,-0.000107,0.000236,0.003050,-0.002269,-0.000329,-0.000136,-0.000033,0.000230,0.000186,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,5
32.123760,0.007839,-0.304260,-1.052976,-0.000111,0.000235,0.003049,-0.002237,-0.000320,-0.000254,-0.000032,0.000227,0.000186,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.125713,0.007839,-0.304259,-1.052970,-0.000116,0.000235,0.003049,-0.002204,-0.000309,-0.000255,-0.000031,0.000223,0.000187,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.127666,0.007839,-0.304259,-1.052964,-0.000120,0.000234,0.003048,-0.002170,-0.000300,-0.000221,-0.000030,0.000220,0.000188,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.129623,0.007838,-0.304258,-1.052958,-0.000124,0.000233,0.003048,-0.002133,-0.000291,-0.000191,-0.000029,0.000216,0.000189,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.131577,0.007838,-0.304258,-1.052952,-0.000128,0.000233,0.003048,-0.002095,-0.000282,-0.000163,-0.000028,0.000212,0.000190,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.133530,0.007838,-0.304257,-1.052946,-0.000133,0.000232,0.003047,-0.002056,-0.000272,-0.000138,-0.000027,0.000208,0.000191,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,4
32.135483,0.007838,-0.304257,-1.052940,-0.000137,0.000232,0.003047,-0.002016,-0.000263,-0.000116,-0.000026,0.000204,0.000193,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,4
32.137440,0.007837,-0.304256,-1.052934,-0.000141,0.000231,0.003047,-0.001974,-0.000253,-0.000095,-0.000025,0.000199,0.000194,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,4
32.139393,0.007837,-0.304256,-1.052928,-0.000144,0.000231,0.003047,-0.001931,-0.000244,-0.000076,-0.000024,0.000195,0.000195,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
32.141346,0.007837,-0.304255,-1.052922,-0.000148,0.000230,0.003047,-0.001887,-0.000232,-0.000059,-0.000023,0.000190,0.000196,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
32.143299,0.007836,-0.304255,-1.052916,-0.000152,0.000230,0.003047,-0.001842,-0.000223,-0.000044,-0.000022,0.000186,0.000197,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
32.145252,0.007836,-0.304254,-1.052909,-0.000156,0.000229,0.003047,-0.001796,-0.000213,-0.000029,-0.000021,0.000181,0.000198,10.000000,6.000000,-133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,858.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,3
