time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_y_2, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
10.748954,-0.005264,-0.001534,-1.009754,0.000017,-0.000062,-0.090686,-0.000125,0.000093,0.058587,0.000004,0.000011,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,31,0
10.750908,-0.005264,-0.001534,-1.009936,0.000016,-0.000062,-0.090569,-0.000117,0.000103,0.058206,0.000005,0.000010,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,31,0
10.752862,-0.005264,-0.001535,-1.010117,0.000016,-0.000061,-0.090453,-0.000110,0.000113,0.057851,0.000006,0.000009,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.754816,-0.005264,-0.001535,-1.010298,0.000016,-0.000061,-0.090338,-0.000101,0.000123,0.057414,0.000007,0.000008,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.756770,-0.005264,-0.001535,-1.010478,0.000016,-0.000061,-0.090224,-0.000093,0.000132,0.056975,0.000008,0.000008,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.758724,-0.005264,-0.001535,-1.010659,0.000016,-0.000061,-0.090111,-0.000084,0.000142,0.056567,0.000009,0.000007,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.760678,-0.005264,-0.001535,-1.010839,0.000016,-0.000060,-0.089998,-0.000075,0.000152,0.056188,0.000010,0.000006,0.000486,10.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.762632,-0.005264,-0.001535,-1.011019,0.000015,-0.000060,-0.089886,-0.000065,0.000161,0.055835,0.000011,0.000005,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.764585,-0.005264,-0.001535,-1.011199,0.000015,-0.000060,-0.089775,-0.000056,0.000171,0.055506,0.000012,0.000004,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.766540,-0.005264,-0.001535,-1.011378,0.000015,-0.000059,-0.089665,-0.000045,0.000181,0.055199,0.000013,0.000003,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.768494,-0.005264,-0.001535,-1.011558,0.000015,-0.000059,-0.089555,-0.000035,0.000190,0.054911,0.000014,0.000002,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,31,0
10.770448,-0.005264,-0.001536,-1.011737,0.000015,-0.000059,-0.089445,-0.000024,0.000200,0.054641,0.000015,0.000000,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,0,32,0
10.772402,-0.005264,-0.001536,-1.011916,0.000015,-0.000058,-0.089337,-0.000013,0.000209,0.054282,0.000016,-0.000001,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.774356,-0.005264,-0.001536,-1.012094,0.000015,-0.000058,-0.089228,-0.000001,0.000219,0.054125,0.000017,-0.000002,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.776310,-0.005264,-0.001536,-1.012273,0.000015,-0.000057,-0.089120,0.000011,0.000229,0.054042,0.000018,-0.000003,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.778264,-0.005264,-0.001536,-1.012451,0.000015,-0.000057,-0.089012,0.000022,0.000238,0.053958,0.000019,-0.000004,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.780218,-0.005264,-0.001536,-1.012629,0.000015,-0.000056,-0.088904,0.000034,0.000248,0.053872,0.000020,-0.000006,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.782172,-0.005264,-0.001536,-1.012807,0.000015,-0.000056,-0.088797,0.000046,0.000257,0.053785,0.000021,-0.000007,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.784126,-0.005264,-0.001536,-1.012985,0.000015,-0.000055,-0.088689,0.000057,0.000267,0.053696,0.000022,-0.000008,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,0,32,0
10.786080,-0.005264,-0.001536,-1.013162,0.000015,-0.000055,-0.088582,0.000068,0.000276,0.053608,0.000023,-0.000009,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.788034,-0.005264,-0.001537,-1.013339,0.000016,-0.000054,-0.088475,0.000079,0.000286,0.053412,0.000024,-0.000010,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.789988,-0.005264,-0.001537,-1.013516,0.000016,-0.000054,-0.088369,0.000090,0.000295,0.053192,0.000025,-0.000011,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.791942,-0.005264,-0.001537,-1.013693,0.000016,-0.000053,-0.088263,0.000100,0.000305,0.052984,0.000026,-0.000012,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.793896,-0.005264,-0.001537,-1.013870,0.000016,-0.000052,-0.088157,0.000110,0.000314,0.052786,0.000028,-0.000013,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.795850,-0.005264,-0.001537,-1.014046,0.000016,-0.000052,-0.088052,0.000119,0.000323,0.052597,0.000029,-0.000014,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.797804,-0.005263,-0.001537,-1.014222,0.000017,-0.000051,-0.087947,0.000128,0.000333,0.052417,0.000030,-0.000015,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.799758,-0.005263,-0.001537,-1.014398,0.000017,-0.000050,-0.087842,0.000136,0.000342,0.052246,0.000031,-0.000016,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.801712,-0.005263,-0.001537,-1.014574,0.000017,-0.000050,-0.087738,0.000143,0.000352,0.052082,0.000032,-0.000017,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,0,32,0
10.803666,-0.005263,-0.001537,-1.014749,0.000018,-0.000049,-0.087634,0.000150,0.000361,0.051924,0.000033,-0.000017,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,0,32,0
10.805620,-0.005263,-0.001538,-1.014924,0.000018,-0.000048,-0.087530,0.000156,0.000370,0.051666,0.000034,-0.000018,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,0,32,0
10.807574,-0.005263,-0.001538,-1.015099,0.000018,-0.000047,-0.087428,0.000162,0.000379,0.051390,0.000035,-0.000018,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,0,32,0
10.809528,-0.005263,-0.001538,-1.015274,0.000018,-0.000047,-0.087325,0.000167,0.000389,0.051132,0.000036,-0.000019,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,-1,32,0
10.811482,-0.005263,-0.001538,-1.015449,0.000019,-0.000046,-0.087223,0.000171,0.000398,0.050889,0.000037,-0.000019,0.000485,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,-1,32,1
10.813436,-0.005263,-0.001538,-1.015623,0.000019,-0.000045,-0.087122,0.000175,0.000405,0.050660,0.000038,-0.000020,0.000485,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6526,-1,32,1
10.815390,-0.005263,-0.001538,-1.015798,0.000020,-0.000044,-0.087021,0.000177,0.000414,0.050444,0.000039,-0.000020,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,-1,32,1
10.817344,-0.005263,-0.001538,-1.015972,0.000020,-0.000043,-0.086920,0.000179,0.000423,0.050451,0.000040,-0.000020,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,-1,32,1
10.819298,-0.005263,-0.001538,-1.016146,0.000020,-0.000042,-0.086819,0.000181,0.000432,0.050517,0.000040,-0.000020,0.000486,10.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1454.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6524,-1,32,1
10.821252,-0.005263,-0.001538,-1.016319,0.000021,-0.000042,-0.086718,0.000181,0.000440,0.050568,0.000041,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,1
10.823206,-0.005263,-0.001538,-1.016493,0.000021,-0.000041,-0.086617,0.000181,0.000447,0.050500,0.000042,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,1
10.825160,-0.005263,-0.001538,-1.016666,0.000021,-0.000040,-0.086516,0.000180,0.000454,0.050395,0.000043,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.827114,-0.005263,-0.001538,-1.016839,0.000022,-0.000039,-0.086415,0.000179,0.000462,0.050291,0.000044,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.829068,-0.005263,-0.001539,-1.017012,0.000022,-0.000038,-0.086315,0.000176,0.000468,0.050189,0.000044,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.831022,-0.005263,-0.001539,-1.017185,0.000022,-0.000037,-0.086215,0.000174,0.000472,0.050088,0.000045,-0.000020,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.832976,-0.005263,-0.001539,-1.017357,0.000023,-0.000036,-0.086115,0.000170,0.000476,0.049987,0.000045,-0.000019,0.000486,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.834930,-0.005263,-0.001539,-1.017529,0.000023,-0.000035,-0.086015,0.000166,0.000480,0.049887,0.000046,-0.000019,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6525,-1,31,0
10.836884,-0.005263,-0.001539,-1.017701,0.000023,-0.000034,-0.085915,0.000162,0.000482,0.049788,0.000046,-0.000018,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,-1,31,0
10.838838,-0.005263,-0.001539,-1.017873,0.000024,-0.000033,-0.085815,0.000157,0.000484,0.050537,0.000046,-0.000018,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,-1,31,0
10.840792,-0.005263,-0.001539,-1.018045,0.000024,-0.000032,-0.085712,0.000152,0.000485,0.051374,0.000046,-0.000017,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,-1,31,0
10.842746,-0.005263,-0.001539,-1.018216,0.000024,-0.000031,-0.085608,0.000146,0.000486,0.052088,0.000046,-0.000017,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,-1,31,0
10.844700,-0.005262,-0.001539,-1.018388,0.000025,-0.000030,-0.085503,0.000139,0.000485,0.052726,0.000046,-0.000016,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.846654,-0.005262,-0.001539,-1.018559,0.000025,-0.000029,-0.085397,0.000133,0.000484,0.053294,0.000046,-0.000016,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.848608,-0.005262,-0.001539,-1.018729,0.000025,-0.000028,-0.085290,0.000126,0.000482,0.053799,0.000046,-0.000015,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.850562,-0.005262,-0.001539,-1.018900,0.000025,-0.000027,-0.085181,0.000119,0.000479,0.054247,0.000046,-0.000014,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.852516,-0.005262,-0.001539,-1.019070,0.000026,-0.000026,-0.085072,0.000111,0.000476,0.054644,0.000046,-0.000013,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.854470,-0.005262,-0.001539,-1.019240,0.000026,-0.000025,-0.084962,0.000104,0.000472,0.054993,0.000045,-0.000013,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.856424,-0.005262,-0.001539,-1.019410,0.000026,-0.000025,-0.084852,0.000096,0.000468,0.055300,0.000045,-0.000012,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6518,0,31,0
10.858378,-0.005262,-0.001539,-1.019580,0.000026,-0.000024,-0.084741,0.000088,0.000463,0.055568,0.000045,-0.000011,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6519,0,31,0
10.860332,-0.005262,-0.001540,-1.019750,0.000026,-0.000023,-0.084630,0.000080,0.000458,0.055695,0.000044,-0.000010,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.862286,-0.005262,-0.001540,-1.019919,0.000026,-0.000022,-0.084518,0.000073,0.000452,0.056083,0.000044,-0.000010,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.864240,-0.005262,-0.001540,-1.020088,0.000027,-0.000021,-0.084405,0.000065,0.000446,0.056528,0.000043,-0.000009,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.866194,-0.005262,-0.001540,-1.020257,0.000027,-0.000020,-0.084291,0.000057,0.000440,0.056920,0.000043,-0.000008,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.868148,-0.005262,-0.001540,-1.020425,0.000027,-0.000019,-0.084177,0.000050,0.000434,0.057266,0.000042,-0.000007,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.870102,-0.005262,-0.001540,-1.020594,0.000027,-0.000018,-0.084062,0.000042,0.000427,0.057569,0.000041,-0.000006,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.872056,-0.005262,-0.001540,-1.020762,0.000027,-0.000017,-0.083946,0.000035,0.000420,0.057833,0.000041,-0.000006,0.000487,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.874010,-0.005262,-0.001540,-1.020930,0.000027,-0.000017,-0.083830,0.000028,0.000413,0.058062,0.000040,-0.000005,0.000488,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.875964,-0.005262,-0.001540,-1.021097,0.000027,-0.000016,-0.083714,0.000021,0.000406,0.058260,0.000040,-0.000004,0.000488,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6516,0,31,0
10.877918,-0.005262,-0.001540,-1.021265,0.000027,-0.000015,-0.083597,0.000014,0.000399,0.058429,0.000039,-0.000004,0.000488,10.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
10.879872,-0.005262,-0.001540,-1.021432,0.000027,-0.000014,-0.083480,0.000008,0.000391,0.058466,0.000038,-0.000003,0.000488,10.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
10.881826,-0.005261,-0.001540,-1.021599,0.000027,-0.000013,-0.083363,0.000002,0.000384,0.058456,0.000037,-0.000002,0.000488,10.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
10.883780,-0.005261,-0.001540,-1.021766,0.000027,-0.000013,-0.083246,-0.000004,0.000376,0.058436,0.000037,-0.000002,0.000488,10.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
10.885734,-0.005261,-0.001540,-1.021932,0.000027,-0.000012,-0.083130,-0.000010,0.000368,0.058408,0.000036,-0.000001,0.000488,10.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
10.887688,-0.005261,-0.001540,-1.022098,0.000027,-0.000011,-0.083013,-0.000016,0.000360,0.058373,0.000035,-0.000001,0.000488,10.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6517,0,31,0
