time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e, height,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.749402,0.003740,-0.283601,-1.062660,0.003058,-0.047317,-0.053748,-0.000707,0.043233,0.046834,-0.000069,-0.000217,0.000436,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-3,31,1
11.751356,0.003746,-0.283695,-1.062768,0.003057,-0.047231,-0.053655,-0.000705,0.043175,0.046834,-0.000067,-0.000218,0.000436,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-2,31,1
11.753310,0.003752,-0.283790,-1.062875,0.003055,-0.047144,-0.053561,-0.000704,0.043116,0.046893,-0.000065,-0.000218,0.000436,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-2,31,1
11.755264,0.003759,-0.283884,-1.062982,0.003054,-0.047058,-0.053467,-0.000702,0.043053,0.046938,-0.000063,-0.000218,0.000436,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-2,31,1
11.757218,0.003765,-0.283978,-1.063089,0.003053,-0.046972,-0.053373,-0.000701,0.042989,0.046972,-0.000062,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.759172,0.003771,-0.284072,-1.063196,0.003051,-0.046886,-0.053279,-0.000700,0.042922,0.046994,-0.000060,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.761126,0.003777,-0.284166,-1.063302,0.003050,-0.046801,-0.053185,-0.000699,0.042854,0.047005,-0.000059,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.763080,0.003783,-0.284259,-1.063408,0.003048,-0.046715,-0.053091,-0.000699,0.042783,0.047007,-0.000059,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.765034,0.003789,-0.284353,-1.063515,0.003047,-0.046630,-0.052997,-0.000698,0.042711,0.047001,-0.000058,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.766988,0.003795,-0.284446,-1.063621,0.003046,-0.046544,-0.052903,-0.000697,0.042637,0.046988,-0.000058,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,1
11.768942,0.003801,-0.284539,-1.063726,0.003044,-0.046459,-0.052809,-0.000695,0.042562,0.046967,-0.000057,-0.000217,0.000435,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,30,1
11.770896,0.003807,-0.284632,-1.063832,0.003043,-0.046374,-0.052716,-0.000694,0.042486,0.046834,-0.000057,-0.000217,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,30,1
11.772850,0.003814,-0.284725,-1.063937,0.003041,-0.046289,-0.052622,-0.000691,0.042409,0.046671,-0.000057,-0.000218,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,30,1
11.774804,0.003820,-0.284817,-1.064043,0.003040,-0.046205,-0.052529,-0.000689,0.042331,0.046517,-0.000057,-0.000218,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,30,1
11.776758,0.003826,-0.284910,-1.064148,0.003039,-0.046120,-0.052436,-0.000686,0.042252,0.046368,-0.000057,-0.000218,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,30,1
11.778712,0.003832,-0.285002,-1.064252,0.003037,-0.046036,-0.052344,-0.000682,0.042172,0.046226,-0.000057,-0.000218,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,31,1
11.780666,0.003838,-0.285094,-1.064357,0.003036,-0.045951,-0.052251,-0.000678,0.042091,0.046090,-0.000057,-0.000218,0.000434,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,31,1
11.782620,0.003844,-0.285186,-1.064462,0.003035,-0.045867,-0.052159,-0.000673,0.042010,0.045959,-0.000058,-0.000219,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,31,1
11.784574,0.003850,-0.285277,-1.064566,0.003033,-0.045783,-0.052068,-0.000668,0.041929,0.045832,-0.000058,-0.000219,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,1
11.786528,0.003856,-0.285369,-1.064670,0.003032,-0.045700,-0.051976,-0.000662,0.041847,0.045710,-0.000059,-0.000220,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,2
11.788482,0.003862,-0.285460,-1.064774,0.003031,-0.045616,-0.051885,-0.000656,0.041763,0.045591,-0.000059,-0.000220,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,2
11.790436,0.003868,-0.285551,-1.064878,0.003029,-0.045533,-0.051794,-0.000650,0.041681,0.045476,-0.000059,-0.000221,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,2
11.792390,0.003874,-0.285642,-1.064981,0.003028,-0.045450,-0.051703,-0.000643,0.041601,0.045364,-0.000060,-0.000221,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,2
11.794344,0.003880,-0.285733,-1.065085,0.003027,-0.045366,-0.051613,-0.000637,0.041521,0.045255,-0.000060,-0.000222,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,3
11.796298,0.003886,-0.285824,-1.065188,0.003026,-0.045284,-0.051522,-0.000630,0.041441,0.045148,-0.000060,-0.000223,0.000433,10.000000,16.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,4,31,3
11.798252,0.003892,-0.285915,-1.065291,0.003024,-0.045201,-0.051432,-0.000623,0.041365,0.045044,-0.000060,-0.000223,0.000433,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,31,3
11.800206,0.003898,-0.286005,-1.065394,0.003023,-0.045118,-0.051342,-0.000616,0.041291,0.044836,-0.000060,-0.000224,0.000433,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,3,31,3
11.802160,0.003905,-0.286095,-1.065496,0.003022,-0.045036,-0.051253,-0.000609,0.041219,0.044605,-0.000059,-0.000224,0.000433,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,3,31,4
11.804114,0.003911,-0.286185,-1.065599,0.003021,-0.044953,-0.051164,-0.000601,0.041148,0.044388,-0.000058,-0.000225,0.000433,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,36,3
11.806068,0.003917,-0.286275,-1.065701,0.003019,-0.044871,-0.051076,-0.000594,0.041083,0.044187,-0.000057,-0.000226,0.000433,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,36,3
11.808022,0.003923,-0.286365,-1.065803,0.003018,-0.044789,-0.050988,-0.000587,0.041020,0.043998,-0.000056,-0.000226,0.000434,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,36,3
11.809976,0.003929,-0.286454,-1.065905,0.003017,-0.044707,-0.050900,-0.000581,0.040959,0.043819,-0.000054,-0.000227,0.000434,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,36,3
11.811930,0.003935,-0.286544,-1.066007,0.003016,-0.044625,-0.050812,-0.000576,0.040902,0.043650,-0.000052,-0.000227,0.000434,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,4,36,3
11.813884,0.003941,-0.286633,-1.066108,0.003015,-0.044544,-0.050725,-0.000572,0.040847,0.043488,-0.000049,-0.000227,0.000435,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,1,36,3
11.815838,0.003947,-0.286722,-1.066210,0.003014,-0.044462,-0.050639,-0.000570,0.040796,0.043335,-0.000047,-0.000227,0.000435,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,1,36,2
11.817792,0.003953,-0.286811,-1.066311,0.003013,-0.044380,-0.050552,-0.000570,0.040750,0.043189,-0.000044,-0.000227,0.000435,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,1,36,2
11.819746,0.003959,-0.286900,-1.066412,0.003011,-0.044299,-0.050466,-0.000573,0.040706,0.043049,-0.000041,-0.000226,0.000436,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,1,36,2
11.821700,0.003965,-0.286988,-1.066513,0.003010,-0.044218,-0.050380,-0.000577,0.040664,0.042914,-0.000037,-0.000226,0.000436,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,1,36,2
11.823654,0.003971,-0.287077,-1.066614,0.003009,-0.044136,-0.050294,-0.000585,0.040625,0.042997,-0.000033,-0.000225,0.000436,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,1,35,2
11.825608,0.003977,-0.287165,-1.066714,0.003008,-0.044055,-0.050208,-0.000595,0.040588,0.043133,-0.000029,-0.000223,0.000437,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,1,35,2
11.827562,0.003983,-0.287253,-1.066815,0.003007,-0.043974,-0.050122,-0.000608,0.040554,0.043143,-0.000025,-0.000222,0.000437,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,35,1
11.829516,0.003989,-0.287341,-1.066915,0.003005,-0.043893,-0.050035,-0.000624,0.040525,0.043110,-0.000020,-0.000220,0.000438,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,35,1
11.831470,0.003995,-0.287428,-1.067015,0.003004,-0.043812,-0.049949,-0.000643,0.040496,0.043072,-0.000015,-0.000218,0.000438,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,35,1
11.833424,0.004001,-0.287516,-1.067115,0.003003,-0.043731,-0.049863,-0.000665,0.040468,0.043031,-0.000010,-0.000215,0.000438,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,35,1
11.835378,0.004007,-0.287604,-1.067215,0.003001,-0.043650,-0.049777,-0.000691,0.040443,0.042986,-0.000005,-0.000212,0.000438,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,34,1
11.837332,0.004013,-0.287691,-1.067314,0.003000,-0.043569,-0.049691,-0.000719,0.040419,0.042938,0.000000,-0.000209,0.000439,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,34,1
11.839286,0.004019,-0.287778,-1.067413,0.002999,-0.043488,-0.049606,-0.000751,0.040397,0.042887,0.000006,-0.000205,0.000439,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,34,1
11.841240,0.004025,-0.287865,-1.067513,0.002997,-0.043408,-0.049520,-0.000787,0.040376,0.042833,0.000011,-0.000202,0.000439,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,34,1
11.843194,0.004031,-0.287952,-1.067612,0.002995,-0.043327,-0.049434,-0.000825,0.040357,0.042777,0.000017,-0.000197,0.000439,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,0
11.845148,0.004037,-0.288038,-1.067711,0.002994,-0.043246,-0.049349,-0.000866,0.040340,0.042718,0.000023,-0.000193,0.000439,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,0
11.847102,0.004043,-0.288125,-1.067809,0.002992,-0.043166,-0.049263,-0.000911,0.040322,0.042657,0.000029,-0.000188,0.000440,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,0
11.849056,0.004049,-0.288211,-1.067908,0.002990,-0.043085,-0.049178,-0.000958,0.040306,0.042595,0.000035,-0.000183,0.000440,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,0
11.851010,0.004055,-0.288297,-1.068006,0.002988,-0.043004,-0.049093,-0.001008,0.040290,0.042532,0.000041,-0.000177,0.000440,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,0
11.852964,0.004061,-0.288383,-1.068104,0.002986,-0.042924,-0.049008,-0.001061,0.040275,0.042467,0.000047,-0.000172,0.000440,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,0
11.854918,0.004067,-0.288469,-1.068202,0.002984,-0.042843,-0.048923,-0.001116,0.040261,0.042400,0.000053,-0.000166,0.000440,10.000000,15.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1514.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,0
11.856872,0.004073,-0.288555,-1.068300,0.002981,-0.042763,-0.048839,-0.001174,0.040247,0.042332,0.000059,-0.000159,0.000440,10.000000,14.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,0,32,0
11.858826,0.004079,-0.288640,-1.068398,0.002979,-0.042682,-0.048754,-0.001235,0.040234,0.042157,0.000066,-0.000153,0.000440,10.000000,14.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508,0,32,0
