time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
16.333487,0.007861,-0.314343,-1.101243,-0.000152,0.003198,0.009445,0.000112,-0.002757,-0.000391,-0.000281,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.335440,0.007861,-0.314336,-1.101224,-0.000152,0.003192,0.009444,0.000112,-0.002752,-0.000344,-0.000280,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.337395,0.007861,-0.314330,-1.101205,-0.000152,0.003187,0.009443,0.000111,-0.002744,-0.000302,-0.000279,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.339348,0.007860,-0.314324,-1.101186,-0.000152,0.003181,0.009443,0.000110,-0.002734,-0.000263,-0.000278,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.341303,0.007860,-0.314317,-1.101167,-0.000152,0.003176,0.009442,0.000109,-0.002722,-0.000228,-0.000277,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.343256,0.007860,-0.314311,-1.101148,-0.000151,0.003171,0.009442,0.000107,-0.002708,-0.000196,-0.000275,-0.000011,0.000485,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,32,1
16.345209,0.007859,-0.314305,-1.101129,-0.000151,0.003165,0.009442,0.000105,-0.002691,-0.000167,-0.000274,-0.000010,0.000486,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,31,0
16.347164,0.007859,-0.314298,-1.101110,-0.000151,0.003160,0.009441,0.000102,-0.002670,-0.000141,-0.000271,-0.000010,0.000486,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,31,0
16.349117,0.007859,-0.314292,-1.101092,-0.000151,0.003155,0.009441,0.000099,-0.002649,-0.000118,-0.000269,-0.000010,0.000486,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,2,31,0
16.351072,0.007858,-0.314286,-1.101073,-0.000150,0.003149,0.009441,0.000095,-0.002625,-0.000097,-0.000267,-0.000009,0.000486,10.000000,5.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,31,0
