time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
13.187546,0.006015,-0.313950,-1.096181,0.001223,-0.016155,-0.015754,0.000453,0.020660,0.014814,0.000581,-0.000160,0.000488,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,1
13.189500,0.006018,-0.313982,-1.096212,0.001224,-0.016114,-0.015725,0.000406,0.020684,0.014778,0.000588,-0.000155,0.000488,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.191454,0.006020,-0.314014,-1.096244,0.001224,-0.016072,-0.015695,0.000358,0.020710,0.014744,0.000594,-0.000150,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.193408,0.006022,-0.314046,-1.096275,0.001225,-0.016031,-0.015666,0.000310,0.020735,0.014710,0.000601,-0.000146,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.195362,0.006025,-0.314078,-1.096306,0.001226,-0.015989,-0.015637,0.000262,0.020759,0.014677,0.000607,-0.000141,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.197316,0.006027,-0.314110,-1.096338,0.001226,-0.015948,-0.015607,0.000213,0.020784,0.014644,0.000613,-0.000136,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.199270,0.006030,-0.314142,-1.096369,0.001226,-0.015906,-0.015578,0.000165,0.020808,0.014612,0.000620,-0.000131,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.201224,0.006032,-0.314174,-1.096400,0.001227,-0.015864,-0.015549,0.000117,0.020832,0.014581,0.000626,-0.000126,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.203178,0.006035,-0.314206,-1.096431,0.001227,-0.015823,-0.015520,0.000069,0.020856,0.014550,0.000633,-0.000121,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.205132,0.006037,-0.314237,-1.096462,0.001227,-0.015781,-0.015491,0.000021,0.020879,0.014519,0.000639,-0.000116,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,30,0
13.207086,0.006040,-0.314269,-1.096493,0.001227,-0.015739,-0.015462,-0.000026,0.020902,0.014489,0.000645,-0.000111,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,0
13.209040,0.006042,-0.314300,-1.096524,0.001227,-0.015697,-0.015433,-0.000073,0.020925,0.014459,0.000651,-0.000107,0.000489,10.000000,7.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1512.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,-1,29,0
