time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,height_e, height,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,raw_of_y, of_y, raw_of_y_d, of_y_d, yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
26.191416,0.008880,-0.298269,-1.001557,-0.000001,0.000327,-0.064804,0.000019,-0.000153,0.033781,0.000015,-0.000002,0.000001,10.000000,32.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1510.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6522,0,32,0
26.193371,0.008880,-0.298268,-1.001686,-0.000001,0.000326,-0.064737,0.000019,-0.000162,0.033800,0.000014,-0.000002,0.000001,10.000000,32.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1510.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6522,0,32,0
26.195324,0.008880,-0.298268,-1.001816,-0.000001,0.000326,-0.064669,0.000019,-0.000172,0.033811,0.000013,-0.000002,0.000001,10.000000,32.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1510.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6522,0,31,0
26.197277,0.008880,-0.298267,-1.001945,-0.000001,0.000326,-0.064602,0.000018,-0.000181,0.033815,0.000012,-0.000002,0.000001,10.000000,32.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1510.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.199232,0.008880,-0.298267,-1.002074,-0.000001,0.000325,-0.064534,0.000017,-0.000190,0.033706,0.000011,-0.000002,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.201185,0.008880,-0.298266,-1.002204,-0.000001,0.000325,-0.064467,0.000016,-0.000200,0.033568,0.000010,-0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.203140,0.008880,-0.298265,-1.002333,-0.000001,0.000324,-0.064400,0.000014,-0.000209,0.033437,0.000009,-0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.205093,0.008880,-0.298265,-1.002461,-0.000001,0.000324,-0.064333,0.000012,-0.000219,0.033313,0.000008,-0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.207048,0.008880,-0.298264,-1.002590,-0.000001,0.000324,-0.064267,0.000010,-0.000228,0.033194,0.000007,-0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.209002,0.008880,-0.298263,-1.002719,-0.000001,0.000323,-0.064201,0.000008,-0.000237,0.033082,0.000006,-0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.210957,0.008880,-0.298263,-1.002847,-0.000001,0.000323,-0.064135,0.000006,-0.000247,0.032974,0.000005,-0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.212910,0.008880,-0.298262,-1.002975,-0.000001,0.000322,-0.064069,0.000003,-0.000256,0.032870,0.000004,-0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.214865,0.008880,-0.298261,-1.003104,-0.000001,0.000322,-0.064003,0.000001,-0.000266,0.032771,0.000003,0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.216818,0.008880,-0.298261,-1.003232,-0.000001,0.000321,-0.063938,-0.000001,-0.000275,0.032676,0.000002,0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.218773,0.008880,-0.298260,-1.003360,-0.000001,0.000320,-0.063873,-0.000003,-0.000284,0.032584,0.000001,0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.220726,0.008880,-0.298259,-1.003487,-0.000001,0.000320,-0.063808,-0.000005,-0.000294,0.032495,-0.000000,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.222679,0.008880,-0.298259,-1.003615,-0.000001,0.000319,-0.063743,-0.000007,-0.000303,0.032409,-0.000001,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.224634,0.008880,-0.298258,-1.003742,-0.000001,0.000319,-0.063678,-0.000008,-0.000312,0.032325,-0.000002,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.226587,0.008880,-0.298257,-1.003870,-0.000001,0.000318,-0.063614,-0.000009,-0.000322,0.032244,-0.000003,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6523,0,31,0
26.228542,0.008880,-0.298257,-1.003997,-0.000001,0.000317,-0.063549,-0.000010,-0.000331,0.032164,-0.000004,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.230495,0.008880,-0.298256,-1.004124,-0.000001,0.000317,-0.063485,-0.000011,-0.000340,0.032405,-0.000005,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.232450,0.008880,-0.298256,-1.004251,-0.000001,0.000316,-0.063419,-0.000012,-0.000350,0.032719,-0.000006,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.234404,0.008880,-0.298255,-1.004378,-0.000001,0.000315,-0.063353,-0.000012,-0.000359,0.032997,-0.000007,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.236359,0.008880,-0.298254,-1.004505,-0.000001,0.000315,-0.063287,-0.000012,-0.000368,0.033244,-0.000008,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.238312,0.008880,-0.298254,-1.004631,-0.000001,0.000314,-0.063220,-0.000012,-0.000377,0.033462,-0.000009,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.240267,0.008880,-0.298253,-1.004758,-0.000001,0.000313,-0.063153,-0.000011,-0.000386,0.033654,-0.000010,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,-1
26.242220,0.008880,-0.298252,-1.004884,-0.000001,0.000312,-0.063085,-0.000010,-0.000394,0.033822,-0.000011,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,-1
26.244175,0.008880,-0.298252,-1.005010,-0.000001,0.000311,-0.063018,-0.000009,-0.000403,0.033863,-0.000012,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,-1
26.246128,0.008880,-0.298251,-1.005136,-0.000001,0.000311,-0.062950,-0.000007,-0.000413,0.033860,-0.000013,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.248081,0.008880,-0.298251,-1.005262,-0.000001,0.000310,-0.062882,-0.000005,-0.000424,0.033850,-0.000014,0.000001,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.250036,0.008880,-0.298250,-1.005388,-0.000001,0.000309,-0.062815,-0.000003,-0.000433,0.033836,-0.000015,0.000000,0.000001,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.251989,0.008880,-0.298249,-1.005514,-0.000001,0.000308,-0.062747,-0.000001,-0.000442,0.033817,-0.000016,0.000000,0.000000,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.253944,0.008880,-0.298249,-1.005639,-0.000001,0.000307,-0.062679,0.000001,-0.000451,0.033795,-0.000017,-0.000000,0.000000,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.255898,0.008880,-0.298248,-1.005765,-0.000001,0.000306,-0.062612,0.000003,-0.000460,0.033769,-0.000018,-0.000000,0.000000,10.000000,31.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.257853,0.008880,-0.298248,-1.005890,-0.000001,0.000305,-0.062544,0.000005,-0.000469,0.033740,-0.000019,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.259806,0.008880,-0.298247,-1.006015,-0.000001,0.000304,-0.062477,0.000007,-0.000478,0.033708,-0.000020,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.261761,0.008880,-0.298246,-1.006140,-0.000001,0.000303,-0.062409,0.000009,-0.000487,0.033673,-0.000021,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.263714,0.008880,-0.298246,-1.006265,-0.000001,0.000302,-0.062342,0.000010,-0.000496,0.033635,-0.000022,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.265669,0.008880,-0.298245,-1.006390,-0.000001,0.000301,-0.062275,0.000011,-0.000505,0.033596,-0.000023,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.267622,0.008880,-0.298244,-1.006514,-0.000001,0.000300,-0.062208,0.000012,-0.000514,0.033554,-0.000024,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,32,0
26.269575,0.008880,-0.298244,-1.006639,-0.000001,0.000299,-0.062141,0.000012,-0.000523,0.033510,-0.000025,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.271530,0.008880,-0.298243,-1.006763,-0.000001,0.000298,-0.062074,0.000012,-0.000532,0.033465,-0.000026,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.273483,0.008880,-0.298243,-1.006887,-0.000001,0.000297,-0.062007,0.000011,-0.000541,0.033417,-0.000028,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.275438,0.008880,-0.298242,-1.007011,-0.000001,0.000296,-0.061940,0.000010,-0.000550,0.033368,-0.000029,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,1,31,0
26.277391,0.008880,-0.298241,-1.007135,-0.000001,0.000295,-0.061874,0.000009,-0.000559,0.033319,-0.000030,-0.000001,0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,1,31,0
26.279346,0.008880,-0.298241,-1.007259,-0.000001,0.000294,-0.061807,0.000008,-0.000568,0.033268,-0.000031,-0.000001,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,1,31,0
26.281300,0.008880,-0.298240,-1.007383,-0.000001,0.000293,-0.061741,0.000006,-0.000576,0.033216,-0.000032,-0.000000,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,1,31,0
26.283255,0.008880,-0.298240,-1.007506,-0.000001,0.000291,-0.061674,0.000004,-0.000585,0.033164,-0.000032,-0.000000,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,1,31,0
26.285208,0.008880,-0.298239,-1.007629,-0.000001,0.000290,-0.061608,0.000002,-0.000593,0.033111,-0.000033,-0.000000,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6522,1,31,0
26.287163,0.008880,-0.298239,-1.007753,-0.000001,0.000289,-0.061542,-0.000000,-0.000601,0.032951,-0.000034,0.000000,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6522,1,31,0
26.289116,0.008880,-0.298238,-1.007876,-0.000001,0.000288,-0.061476,-0.000003,-0.000608,0.032767,-0.000035,0.000000,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.291071,0.008880,-0.298237,-1.007999,-0.000001,0.000287,-0.061411,-0.000005,-0.000616,0.032805,-0.000036,0.000001,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.293024,0.008880,-0.298237,-1.008121,-0.000001,0.000285,-0.061345,-0.000008,-0.000622,0.032903,-0.000037,0.000001,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.294977,0.008880,-0.298236,-1.008244,-0.000001,0.000284,-0.061279,-0.000011,-0.000628,0.032986,-0.000037,0.000001,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.296932,0.008880,-0.298236,-1.008367,-0.000001,0.000283,-0.061213,-0.000015,-0.000634,0.033055,-0.000038,0.000002,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.298885,0.008880,-0.298235,-1.008489,-0.000001,0.000282,-0.061147,-0.000018,-0.000639,0.033112,-0.000039,0.000002,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.300840,0.008880,-0.298235,-1.008612,-0.000001,0.000280,-0.061081,-0.000022,-0.000643,0.033159,-0.000039,0.000002,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.302794,0.008880,-0.298234,-1.008734,-0.000001,0.000279,-0.061014,-0.000026,-0.000647,0.033194,-0.000040,0.000003,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.304749,0.008880,-0.298233,-1.008856,-0.000001,0.000278,-0.060948,-0.000030,-0.000650,0.033221,-0.000040,0.000003,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.306702,0.008880,-0.298233,-1.008978,-0.000001,0.000276,-0.060881,-0.000034,-0.000652,0.033240,-0.000040,0.000004,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.308657,0.008880,-0.298232,-1.009099,-0.000001,0.000275,-0.060815,-0.000039,-0.000654,0.033251,-0.000041,0.000004,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.310610,0.008880,-0.298232,-1.009221,-0.000001,0.000274,-0.060748,-0.000043,-0.000655,0.033255,-0.000041,0.000005,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.312565,0.008880,-0.298231,-1.009343,-0.000001,0.000273,-0.060682,-0.000048,-0.000655,0.033253,-0.000041,0.000005,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.314518,0.008880,-0.298231,-1.009464,-0.000001,0.000271,-0.060615,-0.000053,-0.000655,0.033245,-0.000041,0.000006,-0.000000,10.000000,30.000000,0.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1466.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,1,31,0
26.316471,0.008880,-0.298230,-1.009585,-0.000001,0.000270,-0.060549,-0.000058,-0.000653,0.033233,-0.000041,0.000006,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.318426,0.008880,-0.298230,-1.009706,-0.000001,0.000269,-0.060482,-0.000064,-0.000651,0.033216,-0.000041,0.000007,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.320379,0.008880,-0.298229,-1.009827,-0.000002,0.000267,-0.060416,-0.000069,-0.000649,0.033194,-0.000041,0.000008,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.322334,0.008880,-0.298229,-1.009948,-0.000002,0.000266,-0.060350,-0.000075,-0.000646,0.033169,-0.000040,0.000008,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.324287,0.008880,-0.298228,-1.010069,-0.000002,0.000265,-0.060283,-0.000081,-0.000642,0.033141,-0.000040,0.000009,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.326242,0.008880,-0.298228,-1.010190,-0.000002,0.000263,-0.060217,-0.000086,-0.000637,0.033109,-0.000040,0.000009,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.328196,0.008880,-0.298227,-1.010310,-0.000002,0.000262,-0.060151,-0.000092,-0.000632,0.033075,-0.000039,0.000010,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6520,0,31,0
26.330151,0.008880,-0.298226,-1.010430,-0.000002,0.000261,-0.060085,-0.000097,-0.000627,0.033039,-0.000039,0.000010,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.332104,0.008880,-0.298226,-1.010551,-0.000003,0.000260,-0.060019,-0.000103,-0.000622,0.032894,-0.000039,0.000011,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.334059,0.008880,-0.298225,-1.010671,-0.000003,0.000258,-0.059953,-0.000108,-0.000616,0.032724,-0.000038,0.000012,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.336012,0.008880,-0.298225,-1.010791,-0.000003,0.000257,-0.059888,-0.000113,-0.000609,0.032563,-0.000037,0.000012,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
26.337967,0.008880,-0.298224,-1.010910,-0.000003,0.000256,-0.059823,-0.000118,-0.000603,0.032413,-0.000037,0.000013,-0.000000,10.000000,29.000000,1.000000,1.135000,-0.035000,-0.001928,0.000003,0.000000,0.000000,0.000000,0.000000,1520.000000,0.000000,-0.000000,0.000000,-0.000001,0.000121,0.000000,9.810000,6521,0,31,0
