time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, raw_of_y_2, of_y, of_y_2, raw_of_y_d, raw_of_y_d_2, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
11.466072,-0.004653,-0.001563,-1.056536,0.000131,-0.000064,-0.054931,-0.000012,-0.000363,0.042886,-0.000043,-0.000011,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,1,32,0
11.468026,-0.004653,-0.001563,-1.056646,0.000131,-0.000065,-0.054845,-0.000012,-0.000366,0.042730,-0.000044,-0.000011,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.469980,-0.004652,-0.001563,-1.056756,0.000131,-0.000065,-0.054760,-0.000012,-0.000368,0.042581,-0.000044,-0.000011,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.471934,-0.004652,-0.001563,-1.056865,0.000131,-0.000066,-0.054675,-0.000014,-0.000369,0.042439,-0.000044,-0.000011,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.473888,-0.004652,-0.001563,-1.056975,0.000131,-0.000067,-0.054590,-0.000015,-0.000369,0.042303,-0.000044,-0.000011,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.475842,-0.004652,-0.001563,-1.057084,0.000131,-0.000068,-0.054506,-0.000017,-0.000367,0.042172,-0.000044,-0.000010,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.477796,-0.004651,-0.001564,-1.057193,0.000131,-0.000068,-0.054422,-0.000020,-0.000365,0.042046,-0.000044,-0.000010,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.479750,-0.004651,-0.001564,-1.057302,0.000131,-0.000069,-0.054338,-0.000023,-0.000363,0.041925,-0.000043,-0.000010,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.481704,-0.004651,-0.001564,-1.057410,0.000131,-0.000070,-0.054254,-0.000026,-0.000359,0.041807,-0.000043,-0.000010,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.483658,-0.004651,-0.001564,-1.057519,0.000131,-0.000071,-0.054171,-0.000029,-0.000355,0.041695,-0.000043,-0.000009,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.485612,-0.004650,-0.001564,-1.057627,0.000131,-0.000071,-0.054087,-0.000032,-0.000351,0.041585,-0.000042,-0.000009,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.487566,-0.004650,-0.001564,-1.057735,0.000131,-0.000072,-0.054004,-0.000036,-0.000346,0.041479,-0.000042,-0.000009,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.489520,-0.004650,-0.001564,-1.057843,0.000130,-0.000073,-0.053922,-0.000039,-0.000340,0.041375,-0.000041,-0.000008,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.491474,-0.004650,-0.001565,-1.057951,0.000130,-0.000073,-0.053839,-0.000042,-0.000334,0.041274,-0.000041,-0.000008,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.493428,-0.004649,-0.001565,-1.058059,0.000130,-0.000074,-0.053757,-0.000045,-0.000328,0.041175,-0.000040,-0.000008,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.495382,-0.004649,-0.001565,-1.058166,0.000130,-0.000075,-0.053675,-0.000049,-0.000321,0.040974,-0.000039,-0.000007,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.497336,-0.004649,-0.001565,-1.058273,0.000130,-0.000075,-0.053593,-0.000052,-0.000314,0.040750,-0.000039,-0.000007,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.499290,-0.004648,-0.001565,-1.058381,0.000130,-0.000076,-0.053512,-0.000054,-0.000307,0.040540,-0.000038,-0.000007,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.501244,-0.004648,-0.001565,-1.058488,0.000130,-0.000076,-0.053431,-0.000057,-0.000299,0.040343,-0.000037,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.503198,-0.004648,-0.001565,-1.058594,0.000130,-0.000077,-0.053351,-0.000060,-0.000292,0.040158,-0.000037,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.505152,-0.004648,-0.001566,-1.058701,0.000130,-0.000078,-0.053270,-0.000062,-0.000284,0.039984,-0.000036,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.507106,-0.004647,-0.001566,-1.058808,0.000130,-0.000078,-0.053190,-0.000064,-0.000276,0.040031,-0.000035,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.509060,-0.004647,-0.001566,-1.058914,0.000129,-0.000079,-0.053110,-0.000066,-0.000267,0.040135,-0.000034,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.511014,-0.004647,-0.001566,-1.059020,0.000129,-0.000079,-0.053030,-0.000067,-0.000259,0.040222,-0.000033,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.512968,-0.004647,-0.001566,-1.059126,0.000129,-0.000080,-0.052949,-0.000068,-0.000250,0.040294,-0.000033,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.514922,-0.004646,-0.001566,-1.059232,0.000129,-0.000080,-0.052869,-0.000069,-0.000242,0.040353,-0.000032,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.516876,-0.004646,-0.001567,-1.059338,0.000129,-0.000081,-0.052788,-0.000070,-0.000233,0.040398,-0.000031,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.518830,-0.004646,-0.001567,-1.059443,0.000129,-0.000081,-0.052707,-0.000070,-0.000224,0.040433,-0.000030,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.520784,-0.004646,-0.001567,-1.059549,0.000129,-0.000082,-0.052626,-0.000070,-0.000215,0.040457,-0.000029,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.522738,-0.004645,-0.001567,-1.059654,0.000128,-0.000082,-0.052545,-0.000069,-0.000206,0.040472,-0.000028,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.524692,-0.004645,-0.001567,-1.059759,0.000128,-0.000082,-0.052464,-0.000069,-0.000197,0.040478,-0.000027,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.526646,-0.004645,-0.001567,-1.059864,0.000128,-0.000083,-0.052383,-0.000068,-0.000188,0.040371,-0.000027,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.528600,-0.004645,-0.001568,-1.059969,0.000128,-0.000083,-0.052303,-0.000066,-0.000179,0.040233,-0.000026,-0.000005,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.530554,-0.004644,-0.001568,-1.060073,0.000128,-0.000084,-0.052223,-0.000064,-0.000170,0.040102,-0.000025,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.532508,-0.004644,-0.001568,-1.060178,0.000128,-0.000084,-0.052143,-0.000063,-0.000160,0.039976,-0.000024,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.534462,-0.004644,-0.001568,-1.060282,0.000128,-0.000084,-0.052063,-0.000061,-0.000151,0.039855,-0.000023,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.536416,-0.004644,-0.001568,-1.060386,0.000128,-0.000084,-0.051983,-0.000059,-0.000142,0.039739,-0.000022,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.538370,-0.004643,-0.001568,-1.060490,0.000127,-0.000085,-0.051904,-0.000057,-0.000132,0.039627,-0.000021,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.540324,-0.004643,-0.001569,-1.060594,0.000127,-0.000085,-0.051825,-0.000055,-0.000123,0.039519,-0.000020,-0.000006,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.542278,-0.004643,-0.001569,-1.060698,0.000127,-0.000085,-0.051746,-0.000054,-0.000114,0.039414,-0.000019,-0.000007,0.000488,10.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.544232,-0.004643,-0.001569,-1.060801,0.000127,-0.000085,-0.051666,-0.000052,-0.000104,0.040159,-0.000018,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.546186,-0.004642,-0.001569,-1.060904,0.000127,-0.000086,-0.051586,-0.000052,-0.000095,0.040253,-0.000017,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.548140,-0.004642,-0.001569,-1.061008,0.000127,-0.000086,-0.051504,-0.000051,-0.000086,0.040905,-0.000016,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.550094,-0.004642,-0.001569,-1.061110,0.000127,-0.000086,-0.051421,-0.000051,-0.000076,0.041761,-0.000015,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,32,0
11.552048,-0.004642,-0.001570,-1.061213,0.000127,-0.000086,-0.051338,-0.000051,-0.000067,0.041682,-0.000014,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,32,0
11.554002,-0.004641,-0.001570,-1.061316,0.000127,-0.000086,-0.051254,-0.000052,-0.000057,0.042177,-0.000014,-0.000007,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.555956,-0.004641,-0.001570,-1.061419,0.000126,-0.000086,-0.051168,-0.000054,-0.000048,0.042891,-0.000013,-0.000006,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6511,0,31,0
11.557910,-0.004641,-0.001570,-1.061521,0.000126,-0.000086,-0.051083,-0.000055,-0.000039,0.042682,-0.000012,-0.000006,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.559864,-0.004641,-0.001570,-1.061623,0.000126,-0.000086,-0.050997,-0.000058,-0.000029,0.042954,-0.000011,-0.000006,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.561818,-0.004640,-0.001570,-1.061725,0.000126,-0.000086,-0.050910,-0.000060,-0.000020,0.043432,-0.000010,-0.000006,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.563772,-0.004640,-0.001571,-1.061827,0.000126,-0.000087,-0.050824,-0.000063,-0.000011,0.043009,-0.000009,-0.000005,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.565726,-0.004640,-0.001571,-1.061928,0.000126,-0.000087,-0.050738,-0.000066,-0.000001,0.043194,-0.000008,-0.000005,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.567680,-0.004640,-0.001571,-1.062030,0.000126,-0.000087,-0.050651,-0.000069,0.000008,0.043627,-0.000007,-0.000005,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.569634,-0.004639,-0.001571,-1.062131,0.000126,-0.000086,-0.050564,-0.000072,0.000018,0.043164,-0.000006,-0.000004,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.571588,-0.004639,-0.001571,-1.062232,0.000125,-0.000086,-0.050478,-0.000075,0.000027,0.043312,-0.000005,-0.000004,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.573542,-0.004639,-0.001572,-1.062333,0.000125,-0.000086,-0.050390,-0.000079,0.000036,0.043711,-0.000004,-0.000004,0.000488,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512,0,31,0
11.575496,-0.004639,-0.001572,-1.062434,0.000125,-0.000086,-0.050304,-0.000082,0.000045,0.043218,-0.000003,-0.000003,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.577450,-0.004638,-0.001572,-1.062534,0.000125,-0.000086,-0.050217,-0.000085,0.000055,0.043338,-0.000002,-0.000003,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6504,0,31,0
11.579404,-0.004638,-0.001572,-1.062635,0.000125,-0.000086,-0.050130,-0.000088,0.000064,0.043712,-0.000001,-0.000003,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.581358,-0.004638,-0.001572,-1.062735,0.000125,-0.000086,-0.050043,-0.000091,0.000073,0.043407,-0.000000,-0.000002,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.583312,-0.004638,-0.001572,-1.062835,0.000124,-0.000086,-0.049956,-0.000093,0.000083,0.043767,0.000001,-0.000002,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.585266,-0.004637,-0.001573,-1.062935,0.000124,-0.000086,-0.049867,-0.000096,0.000092,0.044357,0.000002,-0.000002,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.587220,-0.004637,-0.001573,-1.063035,0.000124,-0.000085,-0.049779,-0.000098,0.000101,0.044038,0.000003,-0.000002,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.589174,-0.004637,-0.001573,-1.063134,0.000124,-0.000085,-0.049690,-0.000100,0.000110,0.044314,0.000004,-0.000001,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
11.591128,-0.004637,-0.001573,-1.063233,0.000124,-0.000085,-0.049601,-0.000102,0.000119,0.044829,0.000005,-0.000001,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6510,0,31,0
11.593082,-0.004636,-0.001573,-1.063333,0.000123,-0.000085,-0.049512,-0.000103,0.000129,0.044442,0.000006,-0.000001,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
11.595036,-0.004636,-0.001573,-1.063432,0.000123,-0.000084,-0.049423,-0.000105,0.000138,0.044551,0.000007,-0.000001,0.000487,10.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1432.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,0,31,0
