time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
25.468435,0.007788,-0.304403,-1.049822,-0.000127,0.000175,0.003028,0.001819,-0.000352,-0.000204,-0.000036,-0.000187,0.000444,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,0
25.470390,0.007788,-0.304402,-1.049816,-0.000123,0.000174,0.003027,0.001853,-0.000359,-0.000174,-0.000037,-0.000191,0.000443,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,0
25.472343,0.007788,-0.304402,-1.049810,-0.000119,0.000173,0.003027,0.001885,-0.000365,-0.000147,-0.000038,-0.000194,0.000443,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,0
25.474298,0.007787,-0.304402,-1.049804,-0.000115,0.000172,0.003027,0.001917,-0.000371,-0.000122,-0.000038,-0.000197,0.000442,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,32,0
25.476252,0.007787,-0.304401,-1.049798,-0.000111,0.000172,0.003026,0.001948,-0.000377,-0.000099,-0.000039,-0.000200,0.000441,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
25.478207,0.007787,-0.304401,-1.049792,-0.000107,0.000171,0.003026,0.001978,-0.000383,-0.000079,-0.000039,-0.000203,0.000441,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
25.480160,0.007787,-0.304401,-1.049786,-0.000103,0.000170,0.003026,0.002008,-0.000389,-0.000061,-0.000040,-0.000206,0.000440,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
25.482115,0.007786,-0.304400,-1.049780,-0.000099,0.000169,0.003026,0.002037,-0.000395,-0.000044,-0.000041,-0.000209,0.000440,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
25.484068,0.007786,-0.304400,-1.049774,-0.000095,0.000168,0.003026,0.002065,-0.000401,-0.000029,-0.000041,-0.000212,0.000439,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
25.486023,0.007786,-0.304400,-1.049768,-0.000091,0.000168,0.003026,0.002092,-0.000406,-0.000016,-0.000042,-0.000215,0.000438,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1518.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,1,32,0
