time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,yaw_vel,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
25.190968,0.007802,-0.304002,-1.048793,-0.000213,0.000218,0.003109,0.000373,0.000376,0.000104,0.000038,-0.000039,0.000483,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.192923,0.007801,-0.304002,-1.048787,-0.000212,0.000219,0.003109,0.000400,0.000371,0.000104,0.000037,-0.000042,0.000482,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.194876,0.007801,-0.304001,-1.048781,-0.000211,0.000219,0.003109,0.000428,0.000365,0.000104,0.000037,-0.000045,0.000481,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.196831,0.007801,-0.304001,-1.048775,-0.000210,0.000220,0.003109,0.000457,0.000359,0.000104,0.000036,-0.000048,0.000480,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.198784,0.007800,-0.304000,-1.048769,-0.000209,0.000221,0.003109,0.000488,0.000353,0.000104,0.000035,-0.000051,0.000479,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.200739,0.007800,-0.304000,-1.048762,-0.000208,0.000221,0.003110,0.000519,0.000347,0.000105,0.000035,-0.000055,0.000477,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-4
25.202692,0.007799,-0.303999,-1.048756,-0.000207,0.000222,0.003110,0.000551,0.000340,0.000105,0.000034,-0.000058,0.000476,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-3
25.204645,0.007799,-0.303999,-1.048750,-0.000206,0.000223,0.003110,0.000584,0.000331,0.000104,0.000033,-0.000061,0.000475,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,30,-3
25.206600,0.007798,-0.303999,-1.048744,-0.000205,0.000223,0.003110,0.000618,0.000324,0.000105,0.000033,-0.000065,0.000474,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-3
25.208553,0.007798,-0.303998,-1.048737,-0.000204,0.000224,0.003110,0.000653,0.000317,0.000105,0.000032,-0.000068,0.000473,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-3
25.210508,0.007798,-0.303998,-1.048731,-0.000202,0.000225,0.003111,0.000689,0.000309,0.000106,0.000031,-0.000072,0.000472,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-3
25.212461,0.007797,-0.303997,-1.048725,-0.000201,0.000225,0.003111,0.000725,0.000302,0.000106,0.000030,-0.000076,0.000471,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-3
25.214417,0.007797,-0.303997,-1.048719,-0.000199,0.000226,0.003111,0.000762,0.000294,0.000107,0.000029,-0.000080,0.000469,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-3
25.216370,0.007796,-0.303996,-1.048712,-0.000198,0.000227,0.003111,0.000800,0.000286,0.000107,0.000029,-0.000084,0.000468,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-2
25.218325,0.007796,-0.303996,-1.048706,-0.000196,0.000227,0.003112,0.000839,0.000276,0.000108,0.000028,-0.000088,0.000467,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-2
25.220278,0.007796,-0.303995,-1.048700,-0.000194,0.000228,0.003112,0.000877,0.000268,0.000108,0.000027,-0.000092,0.000466,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-2
25.222233,0.007795,-0.303995,-1.048694,-0.000193,0.000228,0.003112,0.000917,0.000260,0.000108,0.000026,-0.000096,0.000465,10.000000,19.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1520.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6505,0,31,-2
