time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
12.267212,-0.005166,-0.001621,-1.087463,0.000053,-0.000078,-0.033327,0.000020,-0.000309,0.039242,-0.000039,-0.000007,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.269166,-0.005166,-0.001621,-1.087530,0.000053,-0.000078,-0.033248,0.000019,-0.000309,0.039247,-0.000039,-0.000007,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.271120,-0.005166,-0.001621,-1.087596,0.000053,-0.000079,-0.033170,0.000017,-0.000307,0.039245,-0.000039,-0.000007,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.273074,-0.005166,-0.001621,-1.087663,0.000053,-0.000080,-0.033091,0.000014,-0.000304,0.039236,-0.000038,-0.000006,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.275028,-0.005166,-0.001622,-1.087729,0.000053,-0.000080,-0.033013,0.000012,-0.000300,0.039221,-0.000038,-0.000006,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.276982,-0.005166,-0.001622,-1.087795,0.000053,-0.000081,-0.032934,0.000009,-0.000296,0.039201,-0.000038,-0.000006,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.278936,-0.005166,-0.001622,-1.087860,0.000053,-0.000081,-0.032856,0.000006,-0.000291,0.039177,-0.000037,-0.000005,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.280890,-0.005166,-0.001622,-1.087926,0.000053,-0.000082,-0.032778,0.000003,-0.000285,0.039148,-0.000037,-0.000005,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.282844,-0.005166,-0.001622,-1.087992,0.000053,-0.000082,-0.032699,0.000000,-0.000279,0.039115,-0.000036,-0.000005,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
12.284798,-0.005166,-0.001622,-1.088057,0.000053,-0.000083,-0.032621,-0.000002,-0.000272,0.039078,-0.000035,-0.000005,0.000489,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6499,0,31,0
